"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"neg-Exp1_K-1-24_1-E,1_01_55195"	"neg-Exp1_K-25-48_1-E,3_01_55198"	"neg-Exp1_K-49-72_1-E,5_01_55201"	"neg-Exp1_K-73-96_1-E,7_01_55204"	"neg-Exp1_K-97-120_1-F,1_01_55207"	"neg_Exp2_K01_1-C,1_01_342"	"neg_Exp2_K02_1-C,5_01_347"	"neg_Exp2_K03_1-D,1_01_352"	"neg_Exp2_K04_1-D,5_01_358"	"neg-Exp1_P-1-24_1-E,2_01_55196"	"neg-Exp1_P-25-48_1-E,4_01_55199"	"neg-Exp1_P-49-72_1-E,6_01_55202"	"neg-Exp1_P-73-96_1-E,8_01_55205"	"neg-Exp1_P-97-120_1-F,2_01_55208"	"neg_Exp2_P1_1-C,2_01_343"	"neg_Exp2_P2_1-C,6_01_348"	"neg_Exp2_P3_1-D,2_01_353"	"neg_Exp2_P4_1-D,6_01_359"	"neg_Exp2_P5_1-E,1_01_364"
""	""	""	""	""	" 385.2378"	""	""	""	"232.96692"	""	""	""	""	""	""	""	""	""	""	""	"8.176833e+02"	"9.769992e+02"	"5.524249e+02"	"2.576608e+02"	"9.582331e+02"	"2.561184e+02"	"1.330914e+02"	"2.264635e+02"	"1.230430e+02"	"3.896922e+04"	"4.548489e+04"	"4.081555e+04"	"3.611428e+04"	"  43677.4940"	"  2089.23802"	"  3284.31833"	"4.851940e+02"	"  3912.90060"	"2.523595e+03"
""	""	""	""	""	" 385.2526"	""	""	""	"121.14966"	""	""	""	""	""	""	""	""	""	""	""	"2.732433e+02"	"2.786255e+02"	"1.674500e+02"	"2.189989e+02"	"2.095587e+02"	"2.768346e+01"	"3.168589e+01"	"6.737854e+01"	"4.802606e+01"	"7.814929e+04"	"8.928442e+04"	"7.803839e+04"	"6.220930e+04"	"  54633.4602"	"  1900.03089"	"  4920.08704"	"7.671321e+01"	" 15891.49249"	"5.746779e+03"
""	""	""	""	""	" 386.1068"	""	""	""	"300.82924"	""	""	""	""	""	""	""	""	""	""	""	"3.793019e+03"	"4.949406e+03"	"8.783704e+03"	"5.293990e+03"	"5.743221e+03"	"1.064706e+03"	"9.115498e+02"	"8.296632e+02"	"9.366858e+02"	"3.638329e+03"	"3.661726e+03"	"1.845201e+03"	"6.149668e+03"	"   3272.0107"	"  1984.25280"	"  1752.06720"	"2.684951e+03"	"  1155.46814"	"2.699581e+03"
""	""	""	""	""	" 387.1241"	""	""	""	"176.63795"	""	""	""	""	""	""	""	""	""	""	""	"3.245329e+04"	"3.513860e+04"	"3.740052e+04"	"3.025564e+04"	"3.502426e+04"	"7.686862e+03"	"9.976678e+03"	"1.011511e+04"	"8.191876e+03"	"3.186412e+04"	"2.746157e+04"	"3.532602e+04"	"3.204607e+04"	"  49023.8800"	"  8178.20100"	"  4694.97600"	"1.470098e+04"	"  4227.84622"	"1.324460e+04"
""	""	""	""	""	" 387.1144"	""	""	""	" 32.86188"	""	""	""	""	""	""	""	""	""	""	""	"2.156013e+06"	"2.203941e+06"	"1.867630e+06"	"1.888937e+06"	"2.115470e+06"	"1.978054e+05"	"2.118382e+05"	"2.035713e+05"	"2.232103e+05"	"1.147921e+04"	"1.123729e+04"	"9.998251e+03"	"1.237631e+04"	"  14870.1754"	" 10833.36726"	" 10748.37150"	"1.025652e+05"	"  4350.87711"	"3.473837e+04"
""	""	""	""	""	" 388.1290"	""	""	""	"176.50821"	""	""	""	""	""	""	""	""	""	""	""	"4.504570e+03"	"8.414593e+03"	"6.827258e+03"	"7.625732e+03"	"6.833655e+03"	"2.180124e+03"	"2.001744e+03"	"1.079586e+03"	"1.377101e+03"	"6.573079e+03"	"6.170075e+03"	"6.944817e+03"	"4.857507e+03"	"   8641.8219"	"  1455.67294"	"  1291.54358"	"2.694714e+03"	"  1164.15663"	"2.436007e+03"
""	""	""	""	""	" 388.1170"	""	""	""	" 33.18553"	""	""	""	""	""	""	""	""	""	""	""	"3.191153e+05"	"3.164843e+05"	"2.796872e+05"	"2.778039e+05"	"3.211617e+05"	"3.078899e+04"	"3.410171e+04"	"3.171878e+04"	"4.089614e+04"	"4.895268e+03"	"4.348367e+03"	"3.562855e+03"	"4.689100e+03"	"   4935.0409"	"  3819.63319"	"  2967.71804"	"1.581695e+04"	"  1527.71866"	"6.168058e+03"
""	""	""	""	""	" 388.2802"	""	""	""	"505.48363"	""	""	""	""	""	""	""	""	""	""	""	"1.720554e+04"	"1.329138e+04"	"1.347726e+04"	"1.346144e+04"	"1.263451e+04"	"3.029996e+02"	"4.136020e+02"	"3.642912e+02"	"6.747794e+02"	"7.588336e+03"	"6.306819e+03"	"1.048749e+04"	"1.115333e+04"	"  13035.3695"	"  2705.16240"	"   292.14600"	"8.667665e+02"	"  2430.87891"	"2.459564e+03"
""	""	""	""	""	" 389.0669"	""	""	""	"164.37186"	""	""	""	""	""	""	""	""	""	""	""	"2.284539e+04"	"1.329427e+04"	"2.073373e+04"	"1.720878e+04"	"1.625452e+04"	"3.614834e+03"	"1.725308e+03"	"3.537896e+03"	"2.207971e+03"	"4.456305e+04"	"5.530727e+04"	"3.410971e+04"	"5.699074e+04"	"  39335.5506"	" 35108.37554"	" 20561.10240"	"2.265676e+04"	" 21718.57138"	"4.182990e+04"
""	""	""	""	""	" 389.0977"	""	""	""	"221.19678"	""	""	""	""	""	""	""	""	""	""	""	"4.159254e+03"	"1.068160e+04"	"1.320479e+04"	"7.370698e+03"	"1.163546e+04"	"1.746005e+03"	"1.581833e+03"	"2.319521e+03"	"1.687982e+03"	"6.102513e+02"	"8.971350e+02"	"7.420382e+02"	"1.276464e+03"	"   1486.9119"	"  1172.26108"	"  1156.25760"	"1.743670e+03"	"   690.21840"	"1.648195e+03"
""	""	""	""	""	" 389.1196"	""	""	""	"274.14731"	""	""	""	""	""	""	""	""	""	""	""	"1.951700e+04"	"1.307086e+04"	"1.542545e+04"	"1.909144e+04"	"1.255506e+04"	"2.296836e+03"	"3.010482e+03"	"2.571813e+03"	"2.036769e+03"	"3.227309e+04"	"2.116354e+04"	"2.515887e+04"	"3.043525e+04"	"  29198.4260"	" 13313.85430"	" 16757.51030"	"1.419049e+04"	" 13261.37789"	"1.542735e+04"
""	""	""	""	""	" 389.0895"	""	""	""	" 28.40193"	""	""	""	""	""	""	""	""	""	""	""	"5.429049e+04"	"5.475536e+04"	"4.970744e+04"	"7.340493e+04"	"5.440785e+04"	"6.301602e+03"	"6.421312e+03"	"6.383995e+03"	"6.180453e+03"	"9.736839e+04"	"8.809853e+04"	"7.116071e+04"	"9.328271e+04"	"  79127.9370"	"  9636.14900"	" 13088.82412"	"1.728910e+03"	" 16085.69145"	"8.641669e+03"
""	""	""	""	""	" 389.1209"	""	""	""	"298.44699"	""	""	""	""	""	""	""	""	""	""	""	"2.894054e+04"	"2.795071e+04"	"2.953514e+04"	"3.065127e+04"	"2.820767e+04"	"6.228032e+03"	"9.464865e+03"	"8.203311e+03"	"4.622509e+03"	"1.824650e+04"	"1.567649e+04"	"9.341595e+03"	"2.575602e+04"	"   4946.0496"	" 12477.64622"	" 10411.07421"	"9.149766e+03"	"  6749.30321"	"1.635042e+04"
""	""	""	""	""	" 390.0721"	""	""	""	"163.69314"	""	""	""	""	""	""	""	""	""	""	""	"3.712301e+03"	"1.647245e+03"	"1.920986e+03"	"2.511661e+03"	"2.146316e+03"	"1.010361e+03"	"8.772694e+02"	"8.778494e+02"	"8.127356e+02"	"5.758574e+03"	"9.149475e+03"	"7.519341e+03"	"9.176425e+03"	"   6449.5604"	"  6998.59668"	"  3870.24511"	"3.883461e+03"	"  3374.35300"	"7.920416e+03"
""	""	""	""	""	" 390.1172"	""	""	""	"216.80975"	""	""	""	""	""	""	""	""	""	""	""	"6.876610e+03"	"7.878487e+03"	"1.237690e+04"	"7.634553e+03"	"9.230528e+03"	"1.520928e+03"	"1.559990e+03"	"1.058340e+03"	"1.278780e+03"	"1.359178e+04"	"1.721042e+04"	"1.267789e+04"	"1.548298e+04"	"  16437.3691"	"  8932.53474"	"  5250.08071"	"7.586721e+03"	"  3995.57179"	"9.469141e+03"
""	""	""	""	""	" 390.2381"	""	""	""	"635.73053"	""	""	""	""	""	""	""	""	""	""	""	"3.882981e+03"	"1.259194e+04"	"9.976848e+03"	"2.207155e+04"	"3.091781e+04"	"1.243427e+04"	"4.789175e+03"	"3.472669e+03"	"5.429563e+03"	"5.235684e+03"	"3.411227e+03"	"3.092012e+03"	"4.273160e+03"	"   4819.1000"	"  4526.07346"	"  3812.23850"	"1.864599e+03"	"   932.55783"	"4.260217e+03"
""	""	""	""	""	" 391.1725"	""	""	""	"514.51861"	""	""	""	""	""	""	""	""	""	""	""	"7.524271e+03"	"2.229699e+03"	"1.620695e+03"	"5.958497e+03"	"1.514430e+03"	"3.279007e+02"	"2.698362e+02"	"2.521800e+02"	"2.157837e+02"	"7.544988e+04"	"7.302958e+04"	"6.007690e+04"	"3.118305e+04"	"  12607.7987"	"  5297.16404"	"  3990.14817"	"7.293333e+02"	" 21789.62756"	"2.528643e+03"
""	""	""	""	""	" 391.1887"	""	""	""	"239.32201"	""	""	""	""	""	""	""	""	""	""	""	"6.148137e+02"	"4.345806e+02"	"3.217546e+02"	"1.109568e+03"	"5.368928e+02"	"2.988250e+02"	"1.987362e+02"	"2.919000e+02"	"4.136268e+02"	"2.192690e+04"	"2.225372e+04"	"2.207353e+04"	"1.805163e+04"	"  31651.2959"	"  1096.87680"	"  1614.83143"	"3.686280e+02"	"  2167.76680"	"1.103407e+03"
""	""	""	""	""	" 391.2812"	""	""	""	"628.58876"	""	""	""	""	""	""	""	""	""	""	""	"5.376217e+04"	"4.620546e+04"	"4.813886e+04"	"5.398466e+04"	"4.369331e+04"	"1.703135e+03"	"2.121939e+03"	"1.953891e+03"	"3.225149e+03"	"2.179325e+04"	"2.484405e+04"	"2.980592e+04"	"3.329057e+04"	"  36555.7569"	"  2997.18943"	"  2123.36922"	"1.207678e+03"	"  1940.81684"	"2.011630e+03"
""	""	""	""	""	" 392.1050"	""	""	""	"182.99564"	""	""	""	""	""	""	""	""	""	""	""	"3.152298e+03"	"2.634802e+03"	"2.284818e+03"	"2.588767e+03"	"1.935154e+03"	"7.034570e+02"	"6.438480e+02"	"6.980155e+02"	"6.386525e+02"	"1.083543e+04"	"8.938203e+03"	"1.197314e+04"	"8.397221e+03"	"   8066.3244"	"  3659.82707"	"  2887.64160"	"1.674435e+03"	"  4821.31238"	"3.031241e+03"
""	""	""	""	""	" 392.1413"	""	""	""	"269.76456"	""	""	""	""	""	""	""	""	""	""	""	"4.623391e+02"	"4.241914e+02"	"1.745283e+02"	"6.862097e+02"	"3.787063e+02"	"1.357086e+02"	"2.348160e+02"	"3.395030e+02"	"1.577455e+02"	"2.312616e+04"	"2.151153e+04"	"2.135373e+04"	"2.255345e+04"	"  23305.9090"	"  3605.84460"	"  2683.78946"	"5.255059e+02"	"  3750.66480"	"3.744381e+03"
""	""	""	""	""	" 392.2134"	""	""	""	"252.22977"	""	""	""	""	""	""	""	""	""	""	""	"9.741031e+03"	"1.010644e+04"	"8.757619e+03"	"7.408265e+03"	"1.037522e+04"	"4.900584e+02"	"4.156656e+02"	"3.468706e+02"	"4.212031e+02"	"1.603577e+04"	"1.628192e+04"	"1.585130e+04"	"1.360590e+04"	"  17299.7395"	"  2287.99093"	"  2553.66143"	"1.106487e+03"	"  3276.37286"	"2.611541e+03"
""	""	""	""	""	" 393.0332"	""	""	""	" 97.30604"	""	""	""	""	""	""	""	""	""	""	""	"6.370759e+04"	"6.820456e+04"	"6.973106e+04"	"6.312268e+04"	"4.284895e+04"	"1.404411e+04"	"1.129833e+04"	"1.144660e+04"	"1.131633e+04"	"1.222314e+05"	"9.755123e+04"	"1.068673e+05"	"1.389730e+05"	" 174723.2383"	" 59775.15789"	" 60860.09178"	"7.598063e+04"	" 47609.82302"	"8.623840e+04"
""	""	""	""	""	" 393.1518"	""	""	""	"192.94784"	""	""	""	""	""	""	""	""	""	""	""	"1.369847e+04"	"2.256776e+04"	"1.843515e+04"	"2.189951e+04"	"3.697463e+04"	"1.027590e+04"	"1.842108e+04"	"1.784259e+04"	"1.136468e+04"	"9.028636e+03"	"8.940560e+03"	"4.580555e+03"	"8.426022e+03"	"   5787.1097"	"  3704.29485"	"  3244.38528"	"3.544164e+03"	"  3371.39199"	"3.797385e+03"
""	""	""	""	""	" 394.1563"	""	""	""	"192.99472"	""	""	""	""	""	""	""	""	""	""	""	"4.283176e+03"	"5.443986e+03"	"3.769479e+03"	"4.813211e+03"	"7.867047e+03"	"2.237288e+03"	"4.426876e+03"	"3.947166e+03"	"2.473573e+03"	"0.000000e+00"	"2.068646e+02"	"4.050635e+02"	"5.633186e+02"	"    760.8086"	"   264.13200"	"   578.08359"	"1.049095e+03"	"   132.07461"	"3.781545e+02"
""	""	""	""	""	" 395.0973"	""	""	""	" 24.03377"	""	""	""	""	""	""	""	""	""	""	""	"6.105308e+02"	"5.954812e+02"	"5.205684e+02"	"6.039062e+02"	"5.147431e+02"	"2.718534e+02"	"5.345985e+02"	"5.181638e+02"	"3.868600e+02"	"2.583258e+04"	"2.937550e+04"	"2.954260e+04"	"2.462627e+04"	"  25692.2993"	"   969.57752"	"  2911.21387"	"1.391873e+03"	"  4488.22763"	"2.450367e+03"
""	""	""	""	""	" 395.1162"	""	""	""	"161.54109"	""	""	""	""	""	""	""	""	""	""	""	"6.289580e+03"	"2.926369e+03"	"3.857731e+03"	"5.854760e+03"	"3.728799e+03"	"8.795133e+02"	"1.087301e+03"	"8.315451e+02"	"8.693824e+02"	"2.861060e+04"	"5.614829e+04"	"3.512909e+04"	"3.560569e+04"	"  22748.7748"	" 33387.50308"	" 23642.41778"	"1.142781e+04"	" 20800.28775"	"4.034933e+04"
""	""	""	""	""	" 395.1873"	""	""	""	"246.14972"	""	""	""	""	""	""	""	""	""	""	""	"7.109066e+03"	"1.363109e+04"	"1.288212e+04"	"1.396232e+04"	"1.307559e+04"	"4.162429e+03"	"4.685075e+03"	"3.928320e+03"	"3.046554e+03"	"3.973721e+04"	"3.062314e+04"	"3.862614e+04"	"3.514974e+04"	"  29786.8387"	" 14807.83944"	" 16956.50113"	"1.063300e+04"	" 20822.19571"	"1.465937e+04"
""	""	""	""	""	" 395.2210"	""	""	""	"384.90371"	""	""	""	""	""	""	""	""	""	""	""	"1.295036e+05"	"8.905678e+03"	"2.296832e+04"	"7.572502e+04"	"7.746619e+03"	"1.036185e+04"	"5.921002e+03"	"7.244726e+03"	"6.233153e+03"	"1.428894e+04"	"7.019669e+03"	"1.042375e+04"	"5.203010e+04"	"   9754.0783"	"  4213.10550"	"  1413.28824"	"2.016278e+03"	"  2198.42400"	"3.409142e+03"
""	""	""	""	""	" 395.2422"	""	""	""	"556.04519"	""	""	""	""	""	""	""	""	""	""	""	"3.548504e+04"	"8.144207e+04"	"2.457168e+04"	"2.027137e+04"	"3.189183e+04"	"8.721880e+03"	"1.002399e+04"	"1.030295e+04"	"8.701622e+03"	"2.184129e+04"	"1.769339e+04"	"2.068756e+04"	"2.141535e+04"	"   9344.6730"	"  2851.07293"	"  3092.55360"	"5.812911e+03"	"  3102.18632"	"2.809906e+03"
""	""	""	""	""	" 395.2330"	""	""	""	"472.75080"	""	""	""	""	""	""	""	""	""	""	""	"1.379788e+04"	"2.729931e+03"	"3.208262e+03"	"1.109850e+04"	"2.266566e+03"	"5.000143e+02"	"3.360960e+02"	"3.539951e+02"	"2.978283e+02"	"1.363060e+05"	"1.376631e+05"	"1.577622e+05"	"1.258171e+05"	" 143799.1971"	"  9065.87487"	" 10725.42392"	"1.291495e+03"	" 25179.46080"	"8.007412e+03"
""	""	""	""	""	" 396.1438"	""	""	""	"251.49132"	""	""	""	""	""	""	""	""	""	""	""	"2.840234e+03"	"3.659096e+02"	"1.965099e+02"	"1.234431e+03"	"1.179500e+02"	"1.167483e+02"	"2.718568e+02"	"1.774397e+02"	"1.717353e+02"	"5.366024e+04"	"4.277918e+04"	"3.842122e+04"	"4.052695e+04"	"  31180.6376"	"  8090.99307"	"  5381.56033"	"7.403700e+01"	"  8636.90400"	"5.543624e+03"
""	""	""	""	""	" 396.2261"	""	""	""	"384.90371"	""	""	""	""	""	""	""	""	""	""	""	"2.477799e+04"	"2.095544e+03"	"5.061298e+03"	"1.547774e+04"	"2.524224e+03"	"1.982742e+03"	"8.506800e+02"	"1.552527e+03"	"1.207746e+03"	"4.087962e+03"	"3.917909e+03"	"2.917530e+03"	"8.487345e+03"	"   3418.3178"	"   650.43000"	"   759.10290"	"5.545897e+02"	"   798.72818"	"7.910324e+02"
""	""	""	""	""	" 396.2460"	""	""	""	"555.26267"	""	""	""	""	""	""	""	""	""	""	""	"1.024505e+04"	"2.019226e+04"	"5.127291e+03"	"5.674959e+03"	"8.748994e+03"	"2.060471e+03"	"2.536121e+03"	"2.015158e+03"	"2.052307e+03"	"5.349587e+03"	"4.700092e+03"	"5.210337e+03"	"5.628237e+03"	"   4934.3540"	"   814.65120"	"   836.41800"	"1.278027e+03"	"  1002.70140"	"9.498080e+02"
""	""	""	""	""	" 397.2170"	""	""	""	"441.14683"	""	""	""	""	""	""	""	""	""	""	""	"4.597272e+04"	"1.750654e+04"	"2.529473e+04"	"3.515558e+04"	"1.262805e+04"	"4.779575e+03"	"4.444083e+03"	"2.418177e+03"	"3.494922e+03"	"3.080188e+05"	"3.074677e+05"	"1.566995e+05"	"2.891057e+05"	" 262901.2754"	" 62548.12217"	" 49408.03713"	"1.709292e+04"	" 53859.13830"	"5.318771e+04"
""	""	""	""	""	" 398.1918"	""	""	""	"321.38438"	""	""	""	""	""	""	""	""	""	""	""	"9.703143e+03"	"5.290677e+03"	"5.693950e+03"	"5.306065e+03"	"6.571319e+03"	"8.329111e+02"	"1.319597e+03"	"1.080530e+03"	"1.388527e+03"	"4.383069e+03"	"3.961607e+03"	"3.520942e+03"	"5.387070e+03"	"   3119.4571"	"  2719.84080"	"  2824.59120"	"1.643871e+03"	"  2063.31600"	"2.559379e+03"
""	""	""	""	""	" 399.0983"	""	""	""	"173.61695"	""	""	""	""	""	""	""	""	""	""	""	"3.303159e+03"	"1.920416e+03"	"1.881545e+03"	"2.821266e+03"	"2.423561e+03"	"8.615166e+02"	"1.034390e+03"	"6.537907e+02"	"8.344170e+02"	"3.867349e+04"	"4.340851e+04"	"3.319296e+04"	"4.379488e+04"	"  40512.9983"	" 15528.09350"	" 15004.84458"	"1.421361e+04"	" 17604.27796"	"1.648662e+04"
""	""	""	""	""	" 399.1749"	""	""	""	"673.02303"	""	""	""	""	""	""	""	""	""	""	""	"7.444960e+02"	"9.341049e+02"	"6.102286e+02"	"6.922414e+02"	"4.443146e+02"	"1.666364e+02"	"1.070681e+02"	"1.104035e+02"	"1.207435e+02"	"2.202748e+04"	"2.000076e+04"	"2.298198e+04"	"1.545327e+04"	"   8217.4941"	"  1787.84400"	"  1424.07343"	"3.787749e+02"	"  6054.15096"	"1.266506e+03"
""	""	""	""	""	" 399.2317"	""	""	""	"444.03326"	""	""	""	""	""	""	""	""	""	""	""	"3.964966e+04"	"8.243168e+03"	"6.471181e+03"	"2.836097e+04"	"6.534300e+03"	"1.251780e+03"	"1.114322e+03"	"1.193660e+03"	"1.127036e+03"	"4.340669e+05"	"5.363810e+05"	"5.112832e+05"	"4.031296e+05"	" 402822.4314"	"107095.50451"	" 98110.95942"	"2.067754e+04"	"174585.25265"	"8.550329e+04"
""	""	""	""	""	" 399.2653"	""	""	""	"175.10248"	""	""	""	""	""	""	""	""	""	""	""	"7.414000e+01"	"9.977568e+01"	"1.263750e+02"	"1.519509e+02"	"9.367488e+01"	"3.336000e+01"	"2.768216e+01"	"0.000000e+00"	"3.502800e+01"	"4.901224e+04"	"5.271282e+04"	"5.439465e+04"	"4.270177e+04"	"  44914.1891"	"  1405.45328"	"  4661.08744"	"6.303528e+01"	" 11568.27013"	"7.045150e+03"
""	""	""	""	""	" 400.1661"	""	""	""	"256.51558"	""	""	""	""	""	""	""	""	""	""	""	"4.536756e+03"	"1.979287e+03"	"1.798326e+03"	"2.979111e+03"	"1.565784e+03"	"3.538917e+02"	"1.604616e+02"	"2.687765e+02"	"2.621481e+02"	"1.620536e+04"	"1.319100e+04"	"1.849974e+04"	"1.197495e+04"	"  16945.1796"	"   665.19840"	"  1178.03790"	"1.590088e+03"	"  2062.02988"	"1.967290e+03"
""	""	""	""	""	" 400.2352"	""	""	""	"444.06395"	""	""	""	""	""	""	""	""	""	""	""	"1.087714e+04"	"2.757195e+03"	"2.683631e+03"	"7.432160e+03"	"2.524822e+03"	"5.019911e+02"	"4.646700e+02"	"3.568584e+02"	"5.056429e+02"	"1.013072e+05"	"1.280450e+05"	"1.323407e+05"	"1.006943e+05"	"  93448.4535"	" 26178.54495"	" 22767.51525"	"4.635344e+03"	" 40394.10828"	"1.778925e+04"
""	""	""	""	""	" 401.0693"	""	""	""	"200.55988"	""	""	""	""	""	""	""	""	""	""	""	"2.156394e+03"	"1.944385e+03"	"2.339137e+03"	"2.644439e+03"	"2.066707e+03"	"7.585677e+02"	"8.239213e+02"	"8.375326e+02"	"8.528757e+02"	"4.491565e+03"	"8.147253e+03"	"7.452927e+03"	"7.409510e+03"	"  10512.7150"	"  3809.37840"	"  2906.32320"	"1.722861e+03"	"  1252.12964"	"5.844199e+03"
""	""	""	""	""	" 401.2077"	""	""	""	"304.56298"	""	""	""	""	""	""	""	""	""	""	""	"1.575386e+04"	"1.342702e+03"	"1.955675e+03"	"1.170339e+04"	"1.515951e+03"	"3.815576e+02"	"1.154256e+02"	"4.827703e+02"	"3.192552e+02"	"3.104867e+04"	"6.242521e+04"	"4.808082e+04"	"5.606574e+04"	"  62299.9570"	" 34519.28553"	" 27147.29294"	"8.492122e+03"	" 31296.28320"	"2.147423e+04"
""	""	""	""	""	" 401.2461"	""	""	""	"512.12919"	""	""	""	""	""	""	""	""	""	""	""	"1.086690e+04"	"8.167869e+03"	"4.916220e+03"	"8.047459e+03"	"4.799278e+03"	"7.688204e+02"	"9.217743e+02"	"7.025165e+02"	"7.201036e+02"	"2.100832e+05"	"1.951433e+05"	"2.136158e+05"	"1.905348e+05"	" 183562.9485"	" 50778.12960"	" 40909.22968"	"6.247496e+02"	" 79891.62272"	"3.328648e+04"
""	""	""	""	""	" 402.1150"	""	""	""	"187.39888"	""	""	""	""	""	""	""	""	""	""	""	"8.142463e+03"	"7.545959e+03"	"6.886788e+03"	"7.929954e+03"	"8.717526e+03"	"2.708807e+03"	"1.698588e+03"	"2.330664e+03"	"2.607282e+03"	"1.307833e+03"	"1.261161e+03"	"5.461844e+02"	"1.122694e+03"	"    994.3184"	"   396.54849"	"   391.87929"	"4.744401e+02"	"   424.95180"	"5.287560e+02"
""	""	""	""	""	" 402.2096"	""	""	""	"304.51659"	""	""	""	""	""	""	""	""	""	""	""	"3.336081e+03"	"6.914727e+02"	"7.485048e+02"	"3.000425e+03"	"7.143075e+02"	"1.851258e+02"	"1.104216e+02"	"1.374597e+02"	"1.821456e+02"	"6.073514e+03"	"1.230072e+04"	"8.425674e+03"	"9.671226e+03"	"  12788.4781"	"  7204.04442"	"  6309.94637"	"1.703597e+03"	"  6610.70533"	"4.785077e+03"
""	""	""	""	""	" 402.9055"	""	""	""	"452.02667"	""	""	""	""	""	""	""	""	""	""	""	"8.076431e+03"	"1.343790e+04"	"1.365516e+04"	"1.016670e+04"	"1.304164e+04"	"3.526486e+03"	"3.820910e+03"	"3.856814e+03"	"4.008317e+03"	"2.234037e+03"	"2.078241e+03"	"2.971795e+03"	"3.165915e+03"	"   4192.0315"	"  2200.86077"	"  1863.32202"	"3.157957e+03"	"   916.65429"	"3.246366e+03"
""	""	""	""	""	" 402.9167"	""	""	""	" 21.16823"	""	""	""	""	""	""	""	""	""	""	""	"1.743954e+03"	"4.230997e+03"	"3.820034e+03"	"4.654888e+03"	"4.701515e+03"	"7.181255e+03"	"1.010442e+04"	"9.475176e+03"	"1.058112e+04"	"1.145381e+04"	"1.017894e+04"	"1.168106e+04"	"9.649464e+03"	"  11658.2212"	"   575.95882"	"  4954.53685"	"5.718637e+03"	"  6339.35432"	"3.648573e+03"
""	""	""	""	""	" 403.1375"	""	""	""	"341.41810"	""	""	""	""	""	""	""	""	""	""	""	"2.445079e+04"	"2.946917e+04"	"4.556065e+04"	"4.101139e+04"	"5.600639e+04"	"1.310519e+03"	"1.814117e+03"	"3.100327e+03"	"1.188617e+03"	"1.236545e+02"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"    197.8190"	"   114.74693"	"   188.13160"	"6.065886e+02"	"    51.37440"	"2.391195e+02"
""	""	""	""	""	" 403.9188"	""	""	""	" 20.60436"	""	""	""	""	""	""	""	""	""	""	""	"7.170074e+02"	"1.515061e+03"	"1.379665e+03"	"1.811358e+03"	"1.537394e+03"	"2.434579e+03"	"3.752873e+03"	"3.022218e+03"	"3.342621e+03"	"3.236598e+03"	"3.675004e+03"	"3.571379e+03"	"3.437400e+03"	"   4612.1820"	"   196.16494"	"  1702.30677"	"1.897615e+03"	"  2150.89763"	"1.209151e+03"
""	""	""	""	""	" 404.1054"	""	""	""	" 29.75126"	""	""	""	""	""	""	""	""	""	""	""	"2.215877e+06"	"2.155119e+06"	"2.449597e+06"	"2.564972e+06"	"2.261780e+06"	"4.876584e+05"	"1.044156e+06"	"6.667639e+05"	"1.226068e+06"	"7.760074e+05"	"7.884228e+05"	"6.102329e+05"	"9.308580e+05"	" 970837.4135"	"133438.57684"	"574403.95992"	"1.030499e+06"	"223514.47314"	"1.025873e+06"
""	""	""	""	""	" 404.9017"	""	""	""	"452.14920"	""	""	""	""	""	""	""	""	""	""	""	"1.059099e+04"	"1.679514e+04"	"1.660868e+04"	"1.282119e+04"	"1.760269e+04"	"5.112649e+03"	"4.774246e+03"	"4.617061e+03"	"4.627448e+03"	"2.003748e+03"	"3.163476e+03"	"2.526045e+03"	"3.641552e+03"	"   5145.4737"	"  2435.88245"	"  2574.39120"	"4.590794e+03"	"  1543.56720"	"3.747700e+03"
""	""	""	""	""	" 404.9159"	""	""	""	" 20.62144"	""	""	""	""	""	""	""	""	""	""	""	"1.023480e+03"	"1.262395e+03"	"1.282959e+03"	"1.787448e+03"	"1.699509e+03"	"2.394686e+03"	"3.417224e+03"	"3.145809e+03"	"3.403681e+03"	"4.034508e+03"	"3.655237e+03"	"4.669232e+03"	"3.491021e+03"	"   4626.9094"	"   252.25200"	"  1596.27600"	"2.142029e+03"	"  2311.13645"	"1.384226e+03"
""	""	""	""	""	" 405.1077"	""	""	""	" 28.21230"	""	""	""	""	""	""	""	""	""	""	""	"3.238494e+05"	"3.205957e+05"	"3.703053e+05"	"3.821250e+05"	"3.371119e+05"	"1.792159e+05"	"1.534311e+05"	"1.558075e+05"	"1.664679e+05"	"1.124330e+05"	"1.112728e+05"	"8.740736e+04"	"1.336210e+05"	" 139925.1620"	" 25237.68817"	" 85089.72361"	"2.345296e+05"	" 27155.69618"	"1.465766e+05"
