"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"neg_Exp1-K1_2-C,1_01_7421.d"	"neg_Exp1-K2_2-C,3_01_7423.d"	"neg_Exp1-K3_2-C,5_01_7425.d"	"neg_Exp1-K4_2-C,7_01_7427.d"	"neg_Exp1-K5_2-D,1_01_7429.d"	"neg_Exp2-K1_2-E,1_01_7432.d"	"neg_Exp2-K2_2-E,3_01_7434.d"	"neg_Exp2-K2_2-E,3_01_7438.d"	"neg_Exp2-K3_2-E,5_01_7436.d"	"neg_Exp2-K3_2-E,5_01_7440.d"	"neg_Exp1-P1_2-C,2_01_7422.d"	"neg_Exp1-P2_2-C,4_01_7424.d"	"neg_Exp1-P3_2-C,6_01_7426.d"	"neg_Exp1-P4_2-C,8_01_7428.d"	"neg_Exp1-P5_2-D,2_01_7430.d"	"neg_Exp2-P1_2-E,2_01_7433.d"	"neg_Exp2-P2_2-E,4_01_7435.d"	"neg_Exp2-P3_2-E,6_01_7437.d"	"neg_Exp2-P4_2-E,7_01_7439.d"	"neg_Exp2-P5_2-E,8_01_7441.d"
""	""	""	""	""	" 380.13022"	""	""	""	" 274.36313"	""	""	""	""	""	""	""	""	""	""	""	"1.046170e+03"	"8.996113e+02"	"1.010444e+03"	"9.759540e+02"	"3.814096e+02"	"5.787824e+02"	"6.644662e+02"	"9.255180e+02"	"5.076783e+02"	"4.970994e+02"	"1.971578e+03"	"1.828163e+03"	"2.116346e+03"	"1.667666e+03"	"1.297473e+03"	"1.669018e+03"	"   1283.9750"	"1.465109e+03"	"1.221290e+03"	"8.307485e+02"
""	""	""	""	""	" 381.10197"	""	""	""	" 197.60254"	""	""	""	""	""	""	""	""	""	""	""	"8.215773e+03"	"5.873344e+03"	"7.387408e+03"	"1.001195e+04"	"3.704205e+03"	"4.399967e+03"	"4.930910e+03"	"4.713790e+03"	"3.843513e+03"	"3.868487e+03"	"6.975348e+03"	"3.966532e+03"	"3.943068e+03"	"5.896063e+03"	"3.871417e+03"	"6.130386e+03"	"   4769.6698"	"6.056205e+03"	"4.901980e+03"	"4.042546e+03"
""	""	""	""	""	" 381.10336"	""	""	""	"  96.64673"	""	""	""	""	""	""	""	""	""	""	""	"5.935704e+03"	"3.611986e+03"	"3.754272e+03"	"4.372032e+03"	"1.160131e+03"	"3.016357e+03"	"3.419429e+03"	"3.601466e+03"	"2.636651e+03"	"2.667733e+03"	"3.403858e+04"	"2.526648e+04"	"2.222254e+04"	"2.135681e+04"	"1.262585e+04"	"1.230699e+04"	"   8446.9590"	"1.975979e+04"	"1.360777e+04"	"7.497549e+03"
""	""	""	""	""	" 381.17598"	""	""	""	" 201.31519"	""	""	""	""	""	""	""	""	""	""	""	"1.898626e+05"	"2.062381e+05"	"1.571422e+05"	"1.878920e+05"	"8.475788e+04"	"6.631255e+04"	"7.965566e+04"	"8.063036e+04"	"7.265101e+04"	"7.147442e+04"	"1.229949e+05"	"8.893100e+04"	"1.000452e+05"	"8.826904e+04"	"9.007620e+04"	"5.303973e+04"	"  32298.2342"	"4.374257e+04"	"3.588080e+04"	"4.061020e+04"
""	""	""	""	""	" 381.17476"	""	""	""	" 257.40427"	""	""	""	""	""	""	""	""	""	""	""	"3.405492e+04"	"3.057240e+04"	"2.470174e+04"	"2.933470e+04"	"1.344184e+04"	"1.139903e+04"	"1.400003e+04"	"1.494263e+04"	"1.129460e+04"	"1.151944e+04"	"2.577634e+04"	"1.621820e+04"	"1.733985e+04"	"1.621747e+04"	"1.693777e+04"	"9.837829e+03"	"   6669.5236"	"9.010666e+03"	"5.963306e+03"	"6.271612e+03"
""	""	""	""	""	" 381.17557"	""	""	""	" 238.42885"	""	""	""	""	""	""	""	""	""	""	""	"2.052131e+04"	"2.106904e+04"	"1.535036e+04"	"1.892441e+04"	"8.035510e+03"	"6.846772e+03"	"8.850195e+03"	"8.913117e+03"	"6.380068e+03"	"5.529132e+03"	"2.533305e+03"	"2.567232e+03"	"1.931789e+03"	"3.204307e+03"	"2.171900e+03"	"3.721526e+03"	"   2641.4589"	"4.645710e+03"	"2.573345e+03"	"2.847842e+03"
""	""	""	""	""	" 381.15634"	""	""	""	" 367.38811"	""	""	""	""	""	""	""	""	""	""	""	"3.739236e+02"	"2.703505e+02"	"3.854209e+02"	"4.808939e+02"	"9.937216e+01"	"2.828003e+02"	"3.297416e+02"	"3.360764e+02"	"1.610761e+02"	"2.301464e+02"	"4.015140e+03"	"3.341901e+03"	"2.458141e+03"	"2.819907e+03"	"1.922718e+03"	"2.920143e+03"	"   2923.1942"	"2.811432e+03"	"2.201585e+03"	"2.210711e+03"
""	""	""	""	""	" 382.07899"	""	""	""	"  57.64361"	""	""	""	""	""	""	""	""	""	""	""	"1.427612e+04"	"1.449904e+04"	"1.368096e+04"	"1.279180e+04"	"7.972890e+03"	"1.333088e+04"	"1.309225e+04"	"1.366381e+04"	"1.231762e+04"	"1.265049e+04"	"8.734143e+03"	"3.811261e+03"	"5.187060e+03"	"7.974473e+03"	"4.358578e+03"	"7.738126e+03"	"   3671.8749"	"7.380962e+03"	"4.330193e+03"	"2.497098e+03"
""	""	""	""	""	" 382.10367"	""	""	""	" 197.79510"	""	""	""	""	""	""	""	""	""	""	""	"1.742538e+03"	"9.207684e+02"	"1.081642e+03"	"1.697690e+03"	"6.818439e+02"	"7.885015e+02"	"9.958658e+02"	"9.041808e+02"	"7.288460e+02"	"7.048845e+02"	"1.367760e+03"	"9.145711e+02"	"6.987523e+02"	"1.185642e+03"	"8.265840e+02"	"9.495808e+02"	"   1009.2920"	"1.154274e+03"	"8.311209e+02"	"7.392284e+02"
""	""	""	""	""	" 382.11386"	""	""	""	" 320.19033"	""	""	""	""	""	""	""	""	""	""	""	"1.587476e+03"	"2.849843e+03"	"8.739163e+02"	"6.979736e+02"	"4.334850e+02"	"6.407633e+02"	"8.494609e+02"	"9.189291e+02"	"7.490660e+02"	"8.193604e+02"	"6.732277e+03"	"4.704890e+03"	"1.695330e+03"	"1.891712e+03"	"2.076104e+03"	"2.438186e+03"	"   4400.1916"	"2.447856e+03"	"4.583138e+03"	"4.654963e+03"
""	""	""	""	""	" 382.17889"	""	""	""	" 201.31519"	""	""	""	""	""	""	""	""	""	""	""	"3.354462e+04"	"3.633067e+04"	"2.850519e+04"	"3.387552e+04"	"1.500857e+04"	"1.226278e+04"	"1.415299e+04"	"1.476552e+04"	"1.312603e+04"	"1.243084e+04"	"2.187669e+04"	"1.606323e+04"	"1.841874e+04"	"1.578978e+04"	"1.581985e+04"	"9.353129e+03"	"   5575.9561"	"7.763322e+03"	"5.942082e+03"	"7.521485e+03"
""	""	""	""	""	" 382.17775"	""	""	""	" 257.44953"	""	""	""	""	""	""	""	""	""	""	""	"5.940366e+03"	"5.571198e+03"	"4.510401e+03"	"5.149726e+03"	"2.200733e+03"	"2.120237e+03"	"2.472464e+03"	"2.699799e+03"	"1.725575e+03"	"1.982603e+03"	"4.506174e+03"	"2.901778e+03"	"3.157339e+03"	"2.812662e+03"	"2.683660e+03"	"1.670502e+03"	"   1291.9015"	"1.400733e+03"	"1.312284e+03"	"1.307320e+03"
""	""	""	""	""	" 382.17928"	""	""	""	" 238.44536"	""	""	""	""	""	""	""	""	""	""	""	"3.431583e+03"	"3.055344e+03"	"3.035898e+03"	"3.384967e+03"	"1.187906e+03"	"1.186615e+03"	"1.571115e+03"	"1.664450e+03"	"1.131639e+03"	"1.184309e+03"	"4.874308e+02"	"6.684670e+02"	"5.406440e+02"	"6.417950e+02"	"5.866617e+02"	"6.796051e+02"	"    523.7321"	"8.419904e+02"	"5.544432e+02"	"5.663666e+02"
""	""	""	""	""	" 383.10172"	""	""	""	" 159.24704"	""	""	""	""	""	""	""	""	""	""	""	"2.902394e+04"	"1.679293e+04"	"1.756436e+04"	"1.820437e+04"	"9.056162e+03"	"1.350559e+04"	"1.787262e+04"	"1.723103e+04"	"1.115062e+04"	"1.124738e+04"	"3.154510e+04"	"2.226389e+04"	"2.688149e+04"	"2.140546e+04"	"2.176354e+04"	"2.625822e+04"	"  23457.3669"	"2.559402e+04"	"2.241654e+04"	"1.857708e+04"
""	""	""	""	""	" 383.13108"	""	""	""	" 234.50388"	""	""	""	""	""	""	""	""	""	""	""	"1.171078e+03"	"1.131016e+03"	"8.832729e+02"	"9.065146e+02"	"4.051915e+02"	"5.759388e+02"	"9.567648e+02"	"9.294685e+02"	"6.386351e+02"	"6.624297e+02"	"1.161595e+03"	"2.234780e+03"	"2.635667e+03"	"2.263846e+03"	"2.221777e+03"	"9.480912e+02"	"   1132.0165"	"1.243478e+03"	"1.033629e+03"	"1.757417e+03"
""	""	""	""	""	" 383.18058"	""	""	""	" 201.21206"	""	""	""	""	""	""	""	""	""	""	""	"6.854872e+03"	"7.162173e+03"	"4.850708e+03"	"6.489520e+03"	"2.990746e+03"	"2.094031e+03"	"2.154087e+03"	"2.768598e+03"	"2.453300e+03"	"2.141309e+03"	"4.167261e+03"	"2.764930e+03"	"3.635471e+03"	"3.298014e+03"	"2.981185e+03"	"9.796131e+02"	"    784.7683"	"8.431074e+02"	"1.397281e+03"	"1.394405e+03"
""	""	""	""	""	" 383.35202"	""	""	""	"1002.64691"	""	""	""	""	""	""	""	""	""	""	""	"1.924550e+03"	"1.805478e+03"	"1.241543e+03"	"1.869579e+03"	"6.051052e+02"	"1.315895e+03"	"1.657622e+03"	"1.327231e+03"	"1.347955e+03"	"1.531463e+03"	"2.433612e+03"	"2.022677e+03"	"2.606859e+03"	"3.564835e+03"	"1.655288e+03"	"2.865489e+03"	"   3611.4715"	"2.920123e+03"	"4.201025e+03"	"4.809849e+03"
""	""	""	""	""	" 384.10556"	""	""	""	" 159.22397"	""	""	""	""	""	""	""	""	""	""	""	"4.656994e+03"	"2.671843e+03"	"2.591628e+03"	"2.968483e+03"	"1.262508e+03"	"1.964088e+03"	"2.176692e+03"	"2.736792e+03"	"1.348217e+03"	"1.535868e+03"	"5.110005e+03"	"3.355476e+03"	"4.074742e+03"	"3.578049e+03"	"3.111451e+03"	"2.277259e+03"	"   3520.2950"	"3.690563e+03"	"3.643984e+03"	"2.695591e+03"
""	""	""	""	""	" 385.08021"	""	""	""	" 200.11931"	""	""	""	""	""	""	""	""	""	""	""	"3.136595e+04"	"2.191123e+04"	"1.462184e+04"	"2.738855e+04"	"1.819099e+03"	"9.049585e+03"	"7.778555e+03"	"6.643987e+03"	"1.332828e+03"	"1.140188e+03"	"6.868780e+04"	"1.884603e+04"	"1.622016e+04"	"2.155844e+04"	"1.108371e+04"	"2.670201e+04"	"  11728.9364"	"4.526190e+04"	"1.151326e+04"	"7.033127e+03"
""	""	""	""	""	" 385.08015"	""	""	""	" 160.10420"	""	""	""	""	""	""	""	""	""	""	""	"1.418395e+04"	"8.990833e+03"	"5.276497e+03"	"1.127097e+04"	"2.036872e+03"	"4.355916e+03"	"3.599802e+03"	"3.403544e+03"	"1.114490e+03"	"1.011445e+03"	"3.738845e+04"	"1.348485e+04"	"1.118527e+04"	"7.393028e+03"	"1.041917e+04"	"3.148899e+04"	"  33946.8559"	"2.717351e+04"	"1.409585e+04"	"1.755283e+04"
""	""	""	""	""	" 385.11228"	""	""	""	" 252.28874"	""	""	""	""	""	""	""	""	""	""	""	"3.375094e+04"	"3.533766e+04"	"2.560413e+04"	"2.719810e+04"	"1.187166e+04"	"2.140922e+04"	"2.765370e+04"	"2.949406e+04"	"1.844887e+04"	"1.897497e+04"	"2.462716e+04"	"1.056748e+04"	"1.337336e+04"	"2.524879e+04"	"1.140813e+04"	"2.863254e+04"	"  24113.4747"	"2.252415e+04"	"1.871244e+04"	"1.278539e+04"
""	""	""	""	""	" 385.11311"	""	""	""	" 227.24954"	""	""	""	""	""	""	""	""	""	""	""	"1.625354e+04"	"1.859284e+04"	"1.502784e+04"	"1.448891e+04"	"6.239850e+03"	"9.859783e+03"	"1.267273e+04"	"1.310254e+04"	"5.925567e+03"	"6.294420e+03"	"2.781273e+04"	"2.413582e+04"	"3.286335e+04"	"4.655845e+04"	"3.235519e+04"	"1.893132e+04"	"  17386.0220"	"2.222778e+04"	"2.163339e+04"	"1.318892e+04"
""	""	""	""	""	" 385.11322"	""	""	""	" 219.84877"	""	""	""	""	""	""	""	""	""	""	""	"3.640823e+04"	"6.061876e+04"	"4.606691e+04"	"3.457717e+04"	"1.391221e+04"	"1.704774e+04"	"2.984520e+04"	"2.968945e+04"	"6.965323e+02"	"8.904831e+02"	"4.124674e+04"	"2.223011e+04"	"9.349605e+03"	"1.602450e+04"	"1.262018e+04"	"2.506928e+04"	"  12852.3377"	"3.195627e+04"	"2.959023e+04"	"1.459640e+04"
""	""	""	""	""	" 385.11412"	""	""	""	" 320.69999"	""	""	""	""	""	""	""	""	""	""	""	"1.462178e+03"	"1.279068e+03"	"1.181012e+03"	"4.849817e+02"	"5.106191e+02"	"6.286239e+02"	"8.446288e+02"	"1.155647e+03"	"1.767285e+02"	"2.768569e+02"	"2.166342e+03"	"1.951724e+03"	"1.161265e+03"	"1.825744e+03"	"2.062954e+03"	"8.174968e+02"	"    887.3735"	"1.200338e+03"	"9.332318e+02"	"1.184116e+03"
""	""	""	""	""	" 385.11235"	""	""	""	" 282.23042"	""	""	""	""	""	""	""	""	""	""	""	"5.213272e+03"	"2.340257e+03"	"5.693846e+03"	"5.251512e+03"	"1.800208e+03"	"3.562781e+03"	"3.251546e+03"	"3.854875e+03"	"2.485576e+03"	"1.481558e+03"	"1.454945e+04"	"1.318828e+04"	"1.717101e+04"	"1.555806e+04"	"1.538034e+04"	"4.875975e+03"	"   8341.4077"	"5.914153e+03"	"8.399891e+03"	"8.629200e+03"
""	""	""	""	""	" 385.14793"	""	""	""	" 268.02332"	""	""	""	""	""	""	""	""	""	""	""	"9.244731e+02"	"7.972359e+02"	"7.576666e+02"	"9.254070e+02"	"5.285658e+02"	"7.379912e+02"	"8.493736e+02"	"8.437342e+02"	"6.412820e+02"	"6.196950e+02"	"3.856845e+03"	"3.113085e+03"	"8.249628e+03"	"3.858711e+03"	"3.566235e+03"	"2.322560e+03"	"   1951.7088"	"2.494648e+03"	"3.285396e+03"	"2.705406e+03"
""	""	""	""	""	" 386.08172"	""	""	""	" 160.13855"	""	""	""	""	""	""	""	""	""	""	""	"2.384620e+03"	"1.679654e+03"	"6.760248e+02"	"2.049071e+03"	"4.640376e+02"	"9.501086e+02"	"6.633198e+02"	"7.884886e+02"	"2.507813e+02"	"2.664779e+02"	"5.537100e+03"	"1.626216e+03"	"2.733178e+03"	"1.422772e+03"	"2.048954e+03"	"5.280760e+03"	"   6183.0936"	"3.706392e+03"	"2.404373e+03"	"3.445096e+03"
""	""	""	""	""	" 386.11569"	""	""	""	" 252.25543"	""	""	""	""	""	""	""	""	""	""	""	"6.583784e+03"	"6.103114e+03"	"4.841023e+03"	"5.070945e+03"	"2.174319e+03"	"4.346854e+03"	"5.294757e+03"	"5.666530e+03"	"3.575356e+03"	"3.552840e+03"	"4.733875e+03"	"2.134302e+03"	"1.932211e+03"	"4.624852e+03"	"1.913624e+03"	"5.552977e+03"	"   4197.7752"	"4.174692e+03"	"3.646177e+03"	"1.314046e+03"
""	""	""	""	""	" 386.11649"	""	""	""	" 219.86892"	""	""	""	""	""	""	""	""	""	""	""	"6.531877e+03"	"1.128582e+04"	"8.540908e+03"	"6.682671e+03"	"2.674632e+03"	"3.169053e+03"	"5.698961e+03"	"5.610639e+03"	"2.954577e+02"	"1.904495e+02"	"7.041397e+03"	"4.171371e+03"	"1.951524e+03"	"3.059419e+03"	"2.111145e+03"	"4.649957e+03"	"   2752.8253"	"6.292535e+03"	"5.677504e+03"	"2.583421e+03"
""	""	""	""	""	" 386.11481"	""	""	""	" 282.56149"	""	""	""	""	""	""	""	""	""	""	""	"1.277418e+03"	"9.739059e+02"	"6.308376e+02"	"7.618843e+02"	"4.916224e+02"	"7.496948e+02"	"7.856290e+02"	"8.589291e+02"	"3.011505e+02"	"5.848868e+02"	"2.734203e+03"	"2.061697e+03"	"2.627773e+03"	"2.215380e+03"	"3.020094e+03"	"7.265299e+02"	"   1498.3815"	"7.771097e+02"	"1.625007e+03"	"1.097219e+03"
""	""	""	""	""	" 386.80156"	""	""	""	"  22.62775"	""	""	""	""	""	""	""	""	""	""	""	"1.333474e+03"	"1.557333e+03"	"1.440849e+03"	"1.650471e+03"	"2.656923e+03"	"1.427314e+03"	"1.600179e+03"	"1.496320e+03"	"1.795930e+03"	"2.035729e+03"	"9.596595e+02"	"6.102185e+02"	"7.397030e+02"	"5.818507e+02"	"6.018712e+02"	"1.600541e+03"	"   1154.4512"	"1.410598e+03"	"9.774555e+02"	"9.383240e+02"
""	""	""	""	""	" 386.93930"	""	""	""	"  20.66874"	""	""	""	""	""	""	""	""	""	""	""	"1.384580e+03"	"9.700933e+02"	"9.412875e+02"	"8.204558e+02"	"1.654358e+02"	"1.089496e+03"	"6.213458e+02"	"7.387911e+02"	"6.247118e+02"	"7.650514e+02"	"1.117225e+03"	"4.983600e+02"	"4.370087e+02"	"6.864716e+02"	"7.937659e+02"	"8.251915e+02"	"    574.6189"	"8.312458e+02"	"4.871873e+02"	"3.183808e+02"
""	""	""	""	""	" 387.02513"	""	""	""	"  71.58566"	""	""	""	""	""	""	""	""	""	""	""	"1.357781e+04"	"1.161564e+04"	"1.119871e+04"	"1.212891e+04"	"8.373512e+03"	"1.614179e+04"	"1.506176e+04"	"1.603702e+04"	"1.548000e+04"	"1.641922e+04"	"6.330779e+02"	"2.343697e+03"	"2.766286e+03"	"2.437827e+03"	"1.987924e+03"	"9.655278e+03"	"   8808.7619"	"6.212849e+03"	"7.946363e+03"	"4.988373e+03"
""	""	""	""	""	" 387.06168"	""	""	""	" 402.05140"	""	""	""	""	""	""	""	""	""	""	""	"6.986734e+03"	"6.376936e+03"	"4.176706e+03"	"4.187939e+03"	"1.964249e+03"	"3.856209e+03"	"4.794932e+03"	"5.149626e+03"	"2.754680e+03"	"1.975654e+03"	"7.854454e+03"	"4.388930e+03"	"4.533313e+03"	"3.818242e+03"	"4.071925e+03"	"4.680805e+03"	"   3866.8786"	"4.145626e+03"	"3.835917e+03"	"4.384458e+03"
""	""	""	""	""	" 387.11110"	""	""	""	" 205.85076"	""	""	""	""	""	""	""	""	""	""	""	"5.606555e+03"	"3.949288e+03"	"3.965466e+03"	"3.347009e+03"	"1.969635e+03"	"3.339001e+03"	"4.051906e+03"	"4.153831e+03"	"3.311130e+03"	"3.217523e+03"	"5.127219e+03"	"3.845215e+03"	"4.077165e+03"	"5.003024e+03"	"3.527713e+03"	"3.253818e+03"	"   2518.9255"	"3.835095e+03"	"1.485518e+03"	"2.423025e+03"
""	""	""	""	""	" 387.13010"	""	""	""	" 194.68447"	""	""	""	""	""	""	""	""	""	""	""	"3.280348e+04"	"1.488276e+04"	"1.582621e+04"	"1.882850e+04"	"7.197434e+03"	"1.454327e+04"	"1.702566e+04"	"1.694385e+04"	"1.318073e+04"	"1.271157e+04"	"2.147199e+05"	"1.697049e+05"	"1.917517e+05"	"1.954394e+05"	"1.591323e+05"	"8.467108e+04"	"  83852.9480"	"1.430512e+05"	"9.846178e+04"	"6.899991e+04"
""	""	""	""	""	" 387.13093"	""	""	""	" 180.60000"	""	""	""	""	""	""	""	""	""	""	""	"2.817665e+05"	"1.642445e+05"	"1.746201e+05"	"2.075454e+05"	"8.544755e+04"	"1.565823e+05"	"1.747633e+05"	"1.778131e+05"	"1.355833e+05"	"1.334404e+05"	"1.208144e+06"	"1.017873e+06"	"1.099616e+06"	"9.993067e+05"	"9.972115e+05"	"7.297121e+05"	" 779449.4477"	"8.700319e+05"	"8.051533e+05"	"8.103583e+05"
""	""	""	""	""	" 387.14408"	""	""	""	" 325.27528"	""	""	""	""	""	""	""	""	""	""	""	"1.014144e+03"	"1.330247e+03"	"1.137422e+03"	"1.817519e+03"	"7.834573e+02"	"1.343888e+03"	"1.608713e+03"	"1.166491e+03"	"1.757700e+02"	"5.061518e+02"	"3.575023e+03"	"2.833310e+03"	"3.616978e+03"	"2.621819e+03"	"2.789492e+03"	"2.438257e+03"	"   2255.8981"	"1.984523e+03"	"2.703779e+03"	"2.530252e+03"
""	""	""	""	""	" 387.28541"	""	""	""	" 507.11658"	""	""	""	""	""	""	""	""	""	""	""	"1.827804e+03"	"1.527162e+03"	"6.898848e+02"	"5.804059e+02"	"7.098400e+02"	"8.251850e+02"	"7.218486e+02"	"8.728069e+02"	"7.133871e+02"	"6.715683e+02"	"4.058227e+03"	"1.816295e+03"	"4.148276e+03"	"2.807046e+03"	"5.212492e+03"	"7.123774e+02"	"    931.7990"	"7.518378e+02"	"1.133476e+03"	"1.700177e+03"
""	""	""	""	""	" 388.06560"	""	""	""	" 401.85256"	""	""	""	""	""	""	""	""	""	""	""	"1.125727e+03"	"1.074405e+03"	"7.417040e+02"	"6.410968e+02"	"3.919800e+02"	"6.770456e+02"	"6.421834e+02"	"4.982864e+02"	"5.588770e+02"	"6.907394e+02"	"1.080253e+03"	"9.404534e+02"	"9.165388e+02"	"7.161217e+02"	"5.696424e+02"	"7.848236e+02"	"    575.1643"	"7.905530e+02"	"9.257405e+02"	"6.342898e+02"
""	""	""	""	""	" 388.09178"	""	""	""	" 214.17809"	""	""	""	""	""	""	""	""	""	""	""	"8.997192e+02"	"7.294192e+02"	"5.967413e+02"	"5.071950e+02"	"2.620810e+02"	"5.749895e+02"	"5.274216e+02"	"5.427752e+02"	"4.054050e+02"	"4.910000e+02"	"5.467704e+02"	"3.448649e+02"	"5.011002e+02"	"4.309251e+02"	"3.671468e+02"	"4.577239e+02"	"    396.3960"	"2.793333e+02"	"3.948048e+02"	"3.213976e+02"
""	""	""	""	""	" 388.13345"	""	""	""	" 180.60000"	""	""	""	""	""	""	""	""	""	""	""	"5.481205e+04"	"3.089229e+04"	"3.426091e+04"	"3.994632e+04"	"1.560081e+04"	"3.003621e+04"	"3.340803e+04"	"3.410471e+04"	"2.629981e+04"	"2.502847e+04"	"2.270068e+05"	"1.939801e+05"	"2.108237e+05"	"1.931299e+05"	"1.878183e+05"	"1.370797e+05"	" 146805.1085"	"1.655986e+05"	"1.519750e+05"	"1.548900e+05"
""	""	""	""	""	" 389.07254"	""	""	""	" 167.62995"	""	""	""	""	""	""	""	""	""	""	""	"1.212762e+05"	"1.039265e+05"	"7.849061e+04"	"1.034098e+05"	"2.411489e+04"	"1.508223e+05"	"1.785249e+05"	"1.754250e+05"	"1.128359e+05"	"1.118013e+05"	"8.068823e+03"	"3.324025e+03"	"5.146114e+03"	"4.988066e+03"	"2.642347e+03"	"3.568246e+04"	"  27602.5291"	"1.770402e+04"	"1.822278e+04"	"6.397067e+03"
""	""	""	""	""	" 389.06563"	""	""	""	" 197.87397"	""	""	""	""	""	""	""	""	""	""	""	"1.356033e+03"	"7.909643e+02"	"6.877376e+02"	"8.586565e+02"	"3.154520e+02"	"6.210318e+02"	"7.419459e+02"	"7.590326e+02"	"6.188341e+02"	"5.443200e+02"	"3.537822e+03"	"3.271635e+03"	"3.710013e+03"	"4.099768e+03"	"3.067740e+03"	"1.464846e+03"	"   1668.1670"	"2.277390e+03"	"1.993750e+03"	"8.535018e+02"
""	""	""	""	""	" 389.12249"	""	""	""	" 233.88794"	""	""	""	""	""	""	""	""	""	""	""	"4.337908e+03"	"6.090446e+03"	"1.225072e+04"	"1.266443e+04"	"6.729222e+03"	"8.890012e+03"	"8.646304e+03"	"9.673384e+03"	"4.849825e+03"	"4.613379e+03"	"1.986740e+04"	"3.187829e+04"	"3.057489e+04"	"2.967668e+04"	"3.056320e+04"	"3.356578e+04"	"  28576.7253"	"4.750133e+04"	"4.791484e+04"	"4.005935e+04"
""	""	""	""	""	" 389.12324"	""	""	""	" 279.62879"	""	""	""	""	""	""	""	""	""	""	""	"1.758018e+04"	"1.296499e+04"	"1.483019e+04"	"1.291516e+04"	"6.800065e+03"	"1.020358e+04"	"1.239006e+04"	"8.953855e+03"	"5.622524e+03"	"5.043182e+03"	"5.017029e+04"	"3.903006e+04"	"4.464789e+04"	"4.757516e+04"	"4.812266e+04"	"2.695663e+04"	"  46368.5207"	"4.956718e+04"	"3.525146e+04"	"8.006823e+04"
""	""	""	""	""	" 389.13510"	""	""	""	" 180.62648"	""	""	""	""	""	""	""	""	""	""	""	"1.159989e+04"	"6.013869e+03"	"6.720094e+03"	"8.311826e+03"	"3.208374e+03"	"5.566115e+03"	"7.281335e+03"	"7.148545e+03"	"5.934692e+03"	"4.483375e+03"	"4.456348e+04"	"3.800630e+04"	"4.079218e+04"	"3.718937e+04"	"3.776685e+04"	"2.749456e+04"	"  29637.7586"	"3.280635e+04"	"3.006336e+04"	"3.086824e+04"
""	""	""	""	""	" 390.07566"	""	""	""	" 167.57179"	""	""	""	""	""	""	""	""	""	""	""	"2.006156e+04"	"1.748816e+04"	"1.286708e+04"	"1.687690e+04"	"4.371327e+03"	"2.487700e+04"	"2.957435e+04"	"2.879297e+04"	"1.831477e+04"	"1.791645e+04"	"8.761752e+02"	"8.474697e+02"	"1.222244e+03"	"9.968932e+02"	"7.748261e+02"	"6.072705e+03"	"   4452.4856"	"3.017937e+03"	"3.022428e+03"	"1.440465e+03"
""	""	""	""	""	" 390.08579"	""	""	""	" 147.18352"	""	""	""	""	""	""	""	""	""	""	""	"1.285952e+04"	"8.703830e+03"	"7.519181e+03"	"8.274448e+03"	"2.410689e+03"	"6.092489e+03"	"9.062289e+03"	"9.424113e+03"	"5.465404e+03"	"4.885185e+03"	"8.041990e+03"	"2.699673e+03"	"4.122740e+03"	"2.943834e+03"	"2.787806e+03"	"6.109073e+03"	"   4842.7357"	"5.345263e+03"	"4.744272e+03"	"4.994587e+03"
""	""	""	""	""	" 390.11881"	""	""	""	" 222.58612"	""	""	""	""	""	""	""	""	""	""	""	"1.115950e+04"	"1.015513e+04"	"9.639039e+03"	"1.299071e+04"	"5.139128e+03"	"8.267893e+03"	"9.087551e+03"	"8.789278e+03"	"1.003010e+04"	"9.691875e+03"	"9.715938e+03"	"4.377464e+03"	"6.597060e+03"	"5.064894e+03"	"4.457169e+03"	"1.783594e+04"	"  15069.6601"	"1.691599e+04"	"8.086535e+03"	"3.183577e+03"
""	""	""	""	""	" 390.12636"	""	""	""	" 279.71569"	""	""	""	""	""	""	""	""	""	""	""	"4.640606e+03"	"3.406166e+03"	"3.521247e+03"	"4.568158e+03"	"1.257231e+03"	"2.091471e+03"	"2.886697e+03"	"2.865152e+03"	"1.427658e+03"	"1.295385e+03"	"1.135907e+04"	"1.281285e+04"	"1.052493e+04"	"9.123836e+03"	"1.556498e+04"	"9.012523e+03"	"  10129.9621"	"5.987620e+03"	"6.744659e+03"	"1.794208e+04"
""	""	""	""	""	" 390.12524"	""	""	""	" 233.53712"	""	""	""	""	""	""	""	""	""	""	""	"2.731877e+03"	"2.658168e+03"	"4.549545e+02"	"6.335143e+02"	"1.495845e+03"	"2.045822e+03"	"2.124533e+03"	"2.137873e+03"	"1.135219e+03"	"1.032179e+03"	"4.169083e+03"	"6.695115e+03"	"5.717327e+03"	"6.459719e+03"	"5.969706e+03"	"6.995990e+03"	"   5005.6680"	"7.272908e+02"	"1.012514e+04"	"8.891483e+03"
