"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos-Exp1_K-1-24_1-E,1_01_55180"	"pos-Exp1_K-25-48_1-E,3_01_55183"	"pos-Exp1_K-49-72_1-E,5_01_55186"	"pos-Exp1_K-73-96_1-E,7_01_55189"	"pos-Exp1_K-97-120_1-F,1_01_55192"	"pos_Exp2_K01_1-C,1_01_365"	"pos_Exp2_K02_1-C,5_01_370"	"pos_Exp2_K03_1-D,1_01_375"	"pos_Exp2_K04_1-D,5_01_381"	"pos-Exp1_P-1-24_1-E,2_01_55181"	"pos-Exp1_P-25-48_1-E,4_01_55184"	"pos-Exp1_P-49-72_1-E,6_01_55187"	"pos-Exp1_P-73-96_1-E,8_01_55190"	"pos-Exp1_P-97-120_1-F,2_01_55193"	"pos_Exp2_P1_1-C,2_01_366"	"pos_Exp2_P2_1-C,6_01_371"	"pos_Exp2_P3_1-D,2_01_376"	"pos_Exp2_P4_1-D,6_01_382"	"pos_Exp2_P5_1-E,1_01_387"
""	""	""	""	""	" 220.1357"	""	""	""	"  81.76562"	""	""	""	""	""	""	""	""	""	""	""	"1.996236e+04"	"3.295353e+04"	"2.260109e+04"	"2.608778e+04"	"3.401537e+04"	"1.738751e+03"	"1.821003e+03"	"1.631847e+03"	"1.559454e+03"	"4.052497e+04"	"2.836957e+04"	"2.945059e+04"	"3.255390e+04"	"2.156567e+04"	"1.078783e+04"	"1.004644e+04"	"3.775177e+03"	"1.110805e+04"	"7.417928e+03"
""	""	""	""	""	" 220.1337"	""	""	""	" 448.74518"	""	""	""	""	""	""	""	""	""	""	""	"2.395232e+03"	"1.106453e+03"	"8.551392e+02"	"2.051930e+03"	"9.997572e+02"	"2.980834e+02"	"3.314634e+02"	"3.464498e+02"	"3.173804e+02"	"3.911282e+03"	"8.272825e+03"	"5.541194e+03"	"4.575130e+03"	"5.583854e+03"	"5.960431e+03"	"5.162779e+03"	"5.516230e+03"	"2.972526e+03"	"2.304693e+03"
""	""	""	""	""	" 220.1762"	""	""	""	" 589.51120"	""	""	""	""	""	""	""	""	""	""	""	"1.352720e+03"	"2.831221e+03"	"1.538380e+03"	"3.412074e+03"	"3.929707e+03"	"7.528925e+02"	"9.122447e+02"	"1.138372e+03"	"6.623253e+02"	"3.323644e+03"	"4.025990e+03"	"3.269986e+03"	"3.163050e+03"	"5.563639e+03"	"1.136816e+03"	"1.029490e+03"	"1.353532e+03"	"1.036495e+03"	"9.425895e+02"
""	""	""	""	""	" 220.6317"	""	""	""	" 559.94526"	""	""	""	""	""	""	""	""	""	""	""	"2.721608e+03"	"9.133013e+03"	"5.400047e+03"	"6.704967e+03"	"7.617129e+03"	"5.070270e+03"	"6.979922e+03"	"5.531346e+03"	"4.240031e+03"	"5.565373e+03"	"3.404629e+03"	"4.527758e+03"	"5.111527e+03"	"4.255547e+03"	"4.247464e+03"	"4.784210e+03"	"4.626029e+03"	"2.869032e+03"	"3.061100e+03"
""	""	""	""	""	" 220.9758"	""	""	""	" 452.63129"	""	""	""	""	""	""	""	""	""	""	""	"5.336005e+04"	"9.754745e+04"	"7.857744e+04"	"8.026374e+04"	"1.065210e+05"	"1.538971e+04"	"2.135541e+04"	"2.033323e+04"	"2.090026e+04"	"2.929124e+04"	"3.621033e+04"	"4.449811e+04"	"4.171873e+04"	"4.760794e+04"	"1.040370e+04"	"1.150503e+04"	"1.745652e+04"	"8.943499e+03"	"1.494420e+04"
""	""	""	""	""	" 221.0262"	""	""	""	"  24.78930"	""	""	""	""	""	""	""	""	""	""	""	"6.039422e+02"	"7.063642e+02"	"1.960616e+03"	"4.658412e+03"	"1.621435e+03"	"1.665495e+03"	"9.972935e+03"	"8.860018e+03"	"8.973789e+03"	"1.820506e+05"	"2.358620e+05"	"2.228935e+05"	"2.070974e+05"	"2.049643e+05"	"7.180609e+03"	"3.426247e+04"	"2.114877e+04"	"4.948939e+04"	"3.179157e+04"
""	""	""	""	""	" 221.0913"	""	""	""	" 238.56915"	""	""	""	""	""	""	""	""	""	""	""	"9.366742e+03"	"7.593624e+03"	"5.015325e+03"	"1.362692e+04"	"7.489053e+03"	"3.335498e+03"	"5.922819e+03"	"5.725815e+03"	"4.705931e+03"	"4.924552e+03"	"1.097399e+04"	"6.963854e+03"	"1.231555e+04"	"7.274252e+03"	"1.011222e+04"	"1.201430e+04"	"9.142114e+03"	"1.001684e+04"	"1.220948e+04"
""	""	""	""	""	" 221.0684"	""	""	""	" 274.61285"	""	""	""	""	""	""	""	""	""	""	""	"3.359501e+04"	"1.078215e+04"	"1.536098e+04"	"2.869977e+04"	"1.226539e+04"	"1.570615e+03"	"4.641886e+03"	"4.760107e+03"	"1.881964e+03"	"8.831467e+03"	"9.101721e+03"	"6.620813e+03"	"1.449119e+04"	"6.478151e+03"	"3.232083e+03"	"2.681397e+03"	"3.381662e+03"	"2.002097e+03"	"2.263476e+03"
""	""	""	""	""	" 221.1169"	""	""	""	" 660.72194"	""	""	""	""	""	""	""	""	""	""	""	"7.182809e+03"	"1.036378e+04"	"3.948750e+03"	"4.361682e+03"	"3.206238e+03"	"2.929818e+02"	"8.710296e+02"	"7.762872e+02"	"1.068480e+03"	"2.113715e+04"	"1.277267e+04"	"1.256070e+04"	"1.390448e+04"	"1.465742e+04"	"2.039795e+03"	"6.005575e+02"	"8.723640e+02"	"1.009675e+03"	"6.365088e+02"
""	""	""	""	""	" 221.1205"	""	""	""	"  93.32264"	""	""	""	""	""	""	""	""	""	""	""	"7.566237e+03"	"8.903103e+03"	"5.471765e+03"	"6.864776e+03"	"7.630267e+03"	"1.518229e+03"	"4.160491e+02"	"1.634250e+03"	"1.510122e+03"	"9.500942e+04"	"9.173163e+04"	"9.762051e+04"	"8.237295e+04"	"1.009861e+05"	"3.137068e+04"	"3.185655e+04"	"1.310407e+04"	"3.916136e+04"	"2.590921e+04"
""	""	""	""	""	" 221.1139"	""	""	""	" 467.25086"	""	""	""	""	""	""	""	""	""	""	""	"8.437712e+03"	"6.343989e+03"	"6.676516e+03"	"1.067939e+04"	"7.272057e+03"	"1.896108e+03"	"2.568121e+03"	"2.559245e+03"	"2.772832e+03"	"1.039634e+05"	"1.895505e+05"	"1.827441e+05"	"1.350902e+05"	"1.843171e+05"	"7.075907e+04"	"8.005708e+04"	"2.577885e+04"	"8.578412e+04"	"6.682589e+04"
""	""	""	""	""	" 221.0989"	""	""	""	" 321.15339"	""	""	""	""	""	""	""	""	""	""	""	"3.245351e+04"	"5.134234e+03"	"1.495639e+04"	"2.772054e+04"	"1.054068e+04"	"1.561076e+03"	"1.512167e+03"	"1.546059e+03"	"1.217822e+03"	"8.591068e+03"	"3.689980e+03"	"3.131679e+03"	"1.583060e+04"	"4.389261e+03"	"2.765453e+04"	"2.295921e+04"	"2.161522e+04"	"1.215253e+04"	"2.794345e+04"
""	""	""	""	""	" 221.1339"	""	""	""	" 282.36363"	""	""	""	""	""	""	""	""	""	""	""	"8.477339e+03"	"4.373445e+03"	"1.408051e+04"	"9.691699e+03"	"1.185129e+04"	"2.216861e+03"	"1.107773e+03"	"3.945699e+03"	"3.570525e+03"	"6.267411e+03"	"3.713769e+03"	"2.795069e+03"	"6.143997e+03"	"3.358584e+03"	"1.233427e+03"	"7.447078e+02"	"1.689688e+03"	"1.682723e+03"	"1.487103e+03"
""	""	""	""	""	" 221.1319"	""	""	""	" 327.85063"	""	""	""	""	""	""	""	""	""	""	""	"3.696285e+04"	"6.554115e+03"	"1.564296e+04"	"3.214384e+04"	"1.176218e+04"	"1.255191e+03"	"2.119789e+03"	"8.295336e+03"	"7.971903e+03"	"1.286021e+04"	"1.527863e+04"	"9.810138e+03"	"5.166941e+04"	"1.374399e+04"	"2.613930e+03"	"2.194082e+03"	"2.152315e+03"	"3.566747e+03"	"2.948335e+03"
""	""	""	""	""	" 221.1374"	""	""	""	" 231.21377"	""	""	""	""	""	""	""	""	""	""	""	"1.331537e+04"	"2.616658e+03"	"3.342339e+03"	"9.863774e+03"	"3.327494e+03"	"9.206204e+02"	"8.135118e+02"	"9.786834e+02"	"7.817185e+02"	"5.354754e+03"	"3.453056e+03"	"4.599932e+03"	"2.936196e+03"	"2.322971e+03"	"8.339078e+03"	"5.753195e+03"	"3.753862e+03"	"5.225153e+03"	"2.903654e+03"
""	""	""	""	""	" 221.1718"	""	""	""	" 397.76539"	""	""	""	""	""	""	""	""	""	""	""	"1.727222e+04"	"8.666394e+03"	"1.140143e+04"	"1.776962e+04"	"8.852738e+03"	"1.301220e+01"	"8.942954e+01"	"1.277040e+03"	"1.344400e+03"	"1.288814e+04"	"6.392704e+03"	"8.101529e+03"	"1.649116e+04"	"1.132257e+04"	"1.621520e+02"	"1.527888e+02"	"5.573267e+02"	"2.279118e+02"	"9.878658e+01"
""	""	""	""	""	" 221.5608"	""	""	""	" 225.95215"	""	""	""	""	""	""	""	""	""	""	""	"1.372474e+03"	"7.368548e+02"	"7.686307e+02"	"1.254508e+03"	"5.925775e+02"	"3.970633e+02"	"5.680141e+02"	"4.298485e+02"	"3.788252e+02"	"4.416883e+03"	"6.100104e+03"	"5.942577e+03"	"3.850915e+03"	"5.411625e+03"	"4.943496e+03"	"3.348389e+03"	"2.732776e+03"	"3.344956e+03"	"3.223967e+03"
""	""	""	""	""	" 221.6079"	""	""	""	" 407.34479"	""	""	""	""	""	""	""	""	""	""	""	"2.832623e+03"	"1.362681e+03"	"1.123761e+03"	"2.772396e+03"	"1.358024e+03"	"5.300075e+02"	"5.850776e+02"	"4.912684e+02"	"5.482647e+02"	"4.602504e+04"	"5.942267e+04"	"6.096918e+04"	"4.109264e+04"	"5.646175e+04"	"4.274791e+04"	"4.175496e+04"	"3.089730e+04"	"1.762075e+04"	"3.825271e+04"
""	""	""	""	""	" 222.0726"	""	""	""	" 525.25131"	""	""	""	""	""	""	""	""	""	""	""	"3.831984e+03"	"1.071248e+04"	"6.652922e+03"	"9.192430e+03"	"1.341741e+04"	"2.702725e+03"	"1.782320e+03"	"2.124273e+03"	"1.689149e+03"	"5.194244e+03"	"5.469332e+03"	"3.455720e+03"	"2.167899e+03"	"5.783686e+03"	"5.369003e+02"	"1.493533e+03"	"7.319795e+02"	"1.222664e+03"	"1.558104e+03"
""	""	""	""	""	" 222.1164"	""	""	""	" 467.09537"	""	""	""	""	""	""	""	""	""	""	""	"3.616201e+03"	"1.821041e+03"	"1.629571e+03"	"3.578427e+03"	"1.896257e+03"	"7.035207e+02"	"8.074795e+02"	"7.071429e+02"	"8.489132e+02"	"1.411315e+04"	"2.480500e+04"	"2.467363e+04"	"1.604401e+04"	"2.487988e+04"	"1.054480e+04"	"1.097822e+04"	"3.142205e+03"	"1.242239e+04"	"8.297117e+03"
""	""	""	""	""	" 222.1573"	""	""	""	" 194.42700"	""	""	""	""	""	""	""	""	""	""	""	"2.917599e+02"	"2.361726e+02"	"1.352805e+02"	"6.239368e+01"	"1.531461e+02"	"4.053624e+02"	"8.903009e+02"	"1.717627e+03"	"1.516173e+03"	"4.140755e+03"	"8.003816e+03"	"9.895267e+03"	"8.298697e+03"	"4.955998e+03"	"9.341574e+03"	"2.133351e+04"	"1.163898e+04"	"1.982392e+04"	"2.264188e+04"
""	""	""	""	""	" 222.6616"	""	""	""	" 181.77643"	""	""	""	""	""	""	""	""	""	""	""	"4.525698e+02"	"2.950963e+02"	"2.606829e+02"	"3.153810e+02"	"2.657831e+02"	"2.068976e+01"	"1.101288e+01"	"4.571529e+01"	"4.138609e+01"	"1.428566e+05"	"1.554031e+05"	"1.388890e+05"	"1.159589e+05"	"7.616192e+04"	"6.504616e+03"	"7.179423e+03"	"8.379798e+02"	"1.729600e+04"	"9.044325e+03"
""	""	""	""	""	" 222.6498"	""	""	""	" 142.09440"	""	""	""	""	""	""	""	""	""	""	""	"1.977785e+03"	"8.496867e+02"	"7.143779e+02"	"1.097321e+03"	"7.133660e+02"	"3.560698e+02"	"2.583096e+02"	"2.922920e+02"	"2.576764e+02"	"7.300391e+04"	"7.068349e+04"	"6.559546e+04"	"5.944014e+04"	"4.620689e+04"	"7.386898e+03"	"1.218610e+04"	"7.331633e+02"	"2.198134e+04"	"1.577201e+04"
""	""	""	""	""	" 222.9729"	""	""	""	" 452.61738"	""	""	""	""	""	""	""	""	""	""	""	"3.481731e+04"	"6.488204e+04"	"5.339005e+04"	"5.488109e+04"	"7.404700e+04"	"1.021043e+04"	"1.338799e+04"	"1.336215e+04"	"1.419323e+04"	"1.905799e+04"	"2.521849e+04"	"2.871481e+04"	"2.840116e+04"	"3.333706e+04"	"6.968719e+03"	"6.917004e+03"	"1.199491e+04"	"5.554042e+03"	"9.194479e+03"
""	""	""	""	""	" 223.1069"	""	""	""	"  97.06331"	""	""	""	""	""	""	""	""	""	""	""	"1.334989e+04"	"3.531071e+04"	"2.229907e+04"	"3.845996e+04"	"2.737962e+04"	"4.522116e+03"	"4.377893e+03"	"5.549940e+03"	"5.004861e+03"	"1.016820e+05"	"8.838348e+04"	"8.276891e+04"	"8.226643e+04"	"7.609077e+04"	"2.327014e+04"	"2.197910e+04"	"1.206960e+04"	"2.441559e+04"	"2.039051e+04"
""	""	""	""	""	" 223.0977"	""	""	""	" 512.54867"	""	""	""	""	""	""	""	""	""	""	""	"1.146051e+04"	"1.203951e+04"	"8.759444e+03"	"9.601268e+03"	"1.380171e+04"	"1.457325e+03"	"1.133466e+03"	"1.431613e+03"	"1.419269e+03"	"2.748391e+04"	"2.438592e+04"	"1.223260e+04"	"5.619874e+03"	"1.117260e+04"	"2.420702e+03"	"4.021829e+03"	"3.078277e+03"	"3.464832e+03"	"4.251536e+03"
""	""	""	""	""	" 223.1067"	""	""	""	" 134.91249"	""	""	""	""	""	""	""	""	""	""	""	"4.197924e+04"	"5.505444e+04"	"4.564676e+04"	"6.634331e+04"	"6.712905e+04"	"1.180707e+04"	"1.511434e+04"	"1.655635e+04"	"1.490094e+04"	"1.053946e+05"	"8.736010e+04"	"8.649558e+04"	"9.731007e+04"	"7.161731e+04"	"2.572519e+04"	"2.593658e+04"	"9.039697e+03"	"2.915686e+04"	"2.298394e+04"
""	""	""	""	""	" 223.1160"	""	""	""	" 165.06441"	""	""	""	""	""	""	""	""	""	""	""	"1.782613e+04"	"6.737268e+03"	"1.313863e+04"	"2.552303e+04"	"9.483311e+03"	"2.804491e+03"	"2.642640e+03"	"5.181426e+03"	"7.210914e+03"	"1.801082e+05"	"5.763200e+03"	"5.490781e+03"	"9.647721e+03"	"5.124509e+03"	"1.221603e+03"	"1.035893e+03"	"7.768357e+02"	"1.094026e+03"	"1.055990e+03"
""	""	""	""	""	" 223.1296"	""	""	""	" 536.92813"	""	""	""	""	""	""	""	""	""	""	""	"3.097596e+03"	"2.129432e+03"	"1.998205e+03"	"3.105016e+03"	"2.397736e+03"	"8.859976e+02"	"8.832558e+02"	"7.358887e+02"	"6.744261e+02"	"1.029174e+05"	"1.519430e+05"	"1.561653e+05"	"9.985932e+04"	"1.126731e+05"	"4.328867e+04"	"3.965223e+04"	"9.089042e+03"	"6.884249e+04"	"2.468351e+04"
""	""	""	""	""	" 223.1314"	""	""	""	" 360.90687"	""	""	""	""	""	""	""	""	""	""	""	"2.797049e+04"	"7.762631e+03"	"7.642971e+03"	"3.538498e+04"	"9.010353e+03"	"1.995158e+03"	"1.421926e+03"	"1.663303e+03"	"1.561768e+03"	"1.228043e+05"	"1.767089e+05"	"2.908419e+05"	"1.317306e+05"	"1.100661e+05"	"2.784866e+04"	"2.780332e+04"	"9.620349e+02"	"5.538236e+04"	"2.277146e+04"
""	""	""	""	""	" 223.1496"	""	""	""	" 142.00736"	""	""	""	""	""	""	""	""	""	""	""	"3.004307e+04"	"3.753945e+04"	"2.357563e+04"	"3.278191e+04"	"3.084800e+04"	"1.362646e+03"	"1.196428e+03"	"1.460645e+03"	"1.445391e+03"	"1.210224e+04"	"1.514520e+04"	"1.413924e+04"	"1.221705e+04"	"1.030222e+04"	"1.322588e+03"	"1.360243e+03"	"1.207087e+03"	"4.414781e+03"	"2.877116e+03"
""	""	""	""	""	" 224.0049"	""	""	""	"  44.93958"	""	""	""	""	""	""	""	""	""	""	""	"7.537293e+03"	"1.237760e+04"	"9.352677e+03"	"1.209304e+04"	"1.248698e+04"	"3.116091e+03"	"3.343500e+03"	"3.233437e+03"	"2.843806e+03"	"3.002469e+03"	"3.171962e+03"	"1.884701e+03"	"2.898622e+03"	"2.856316e+03"	"2.090276e+03"	"1.762242e+03"	"1.660659e+03"	"1.290623e+03"	"1.857182e+03"
""	""	""	""	""	" 224.0912"	""	""	""	" 159.41889"	""	""	""	""	""	""	""	""	""	""	""	"4.861358e+03"	"5.612330e+03"	"4.133888e+03"	"5.209066e+03"	"2.185312e+03"	"1.291569e+03"	"1.255516e+03"	"1.327693e+03"	"1.077173e+03"	"9.189395e+03"	"1.592452e+04"	"1.643473e+04"	"1.764062e+04"	"1.628546e+04"	"4.409163e+03"	"3.725077e+03"	"4.749755e+03"	"3.373851e+03"	"4.250398e+03"
""	""	""	""	""	" 224.0778"	""	""	""	"  57.62843"	""	""	""	""	""	""	""	""	""	""	""	"1.080856e+04"	"1.370572e+04"	"9.932612e+03"	"9.159825e+03"	"1.109960e+04"	"1.528527e+03"	"3.012774e+03"	"1.599499e+03"	"2.611247e+03"	"3.314086e+03"	"4.095595e+03"	"7.388974e+03"	"8.680833e+03"	"1.083410e+04"	"5.371213e+03"	"4.332724e+03"	"3.662264e+03"	"4.247914e+03"	"3.914033e+03"
""	""	""	""	""	" 224.1074"	""	""	""	" 319.86223"	""	""	""	""	""	""	""	""	""	""	""	"8.259435e+04"	"1.101549e+05"	"1.011209e+05"	"6.079305e+04"	"6.410226e+04"	"6.718488e+04"	"7.964718e+04"	"5.233069e+04"	"5.771518e+04"	"1.634401e+05"	"4.820875e+05"	"4.079622e+05"	"3.900583e+05"	"4.530766e+05"	"5.665648e+05"	"5.295589e+05"	"4.070936e+05"	"4.302073e+05"	"5.148662e+05"
""	""	""	""	""	" 224.1416"	""	""	""	" 464.95565"	""	""	""	""	""	""	""	""	""	""	""	"3.545238e+03"	"2.318400e+03"	"3.044655e+03"	"3.617343e+03"	"3.229911e+03"	"2.800460e+03"	"2.838139e+03"	"2.894614e+03"	"3.788603e+03"	"3.107312e+03"	"3.957195e+03"	"3.638709e+03"	"3.025926e+03"	"3.833814e+03"	"2.880734e+03"	"4.103014e+03"	"4.371208e+03"	"1.020699e+03"	"3.317475e+03"
""	""	""	""	""	" 224.1841"	""	""	""	" 314.98987"	""	""	""	""	""	""	""	""	""	""	""	"5.663362e+04"	"2.925488e+04"	"3.391813e+04"	"6.383340e+04"	"3.805779e+04"	"1.385213e+04"	"2.123637e+04"	"3.591721e+04"	"3.608404e+04"	"2.591052e+04"	"7.426980e+04"	"9.006710e+04"	"1.564364e+05"	"8.776570e+04"	"1.620203e+04"	"2.207398e+04"	"3.652049e+04"	"3.757548e+04"	"2.868608e+04"
""	""	""	""	""	" 224.5985"	""	""	""	" 559.94526"	""	""	""	""	""	""	""	""	""	""	""	"3.115054e+03"	"6.240474e+03"	"4.338375e+03"	"5.848129e+03"	"5.437792e+03"	"2.384170e+03"	"2.041577e+03"	"1.629701e+03"	"1.011647e+03"	"3.331199e+03"	"2.242292e+03"	"2.560539e+03"	"4.243680e+03"	"3.786032e+03"	"2.067319e+03"	"1.871621e+03"	"1.873205e+03"	"1.476208e+03"	"1.749630e+03"
""	""	""	""	""	" 224.9706"	""	""	""	" 452.55570"	""	""	""	""	""	""	""	""	""	""	""	"5.627612e+03"	"1.020494e+04"	"7.597023e+03"	"8.217661e+03"	"1.246022e+04"	"1.726650e+03"	"2.061574e+03"	"2.265780e+03"	"2.282181e+03"	"3.269786e+03"	"3.026033e+03"	"3.323780e+03"	"4.916063e+03"	"3.744269e+03"	"1.138319e+03"	"1.448692e+03"	"1.785597e+03"	"9.932187e+02"	"1.706797e+03"
""	""	""	""	""	" 224.9916"	""	""	""	" 251.87177"	""	""	""	""	""	""	""	""	""	""	""	"1.111387e+03"	"3.495777e+03"	"5.574960e+03"	"2.256880e+03"	"4.574923e+03"	"2.655987e+03"	"3.979806e+03"	"2.638463e+03"	"2.800576e+03"	"5.118737e+02"	"3.322528e+02"	"5.390254e+02"	"3.986147e+02"	"6.201108e+02"	"1.123535e+03"	"8.825672e+02"	"2.738595e+03"	"5.600605e+02"	"1.303001e+03"
""	""	""	""	""	" 225.1103"	""	""	""	" 408.43109"	""	""	""	""	""	""	""	""	""	""	""	"1.024198e+04"	"1.052446e+04"	"9.935755e+03"	"6.744555e+03"	"1.002128e+04"	"1.952933e+03"	"2.589772e+03"	"3.343289e+03"	"3.539296e+03"	"1.221003e+04"	"1.721978e+04"	"1.485172e+04"	"1.893816e+04"	"2.662268e+04"	"2.716232e+03"	"5.413095e+03"	"2.873652e+03"	"2.954362e+03"	"7.347817e+03"
""	""	""	""	""	" 225.1131"	""	""	""	" 454.27727"	""	""	""	""	""	""	""	""	""	""	""	"2.520566e+03"	"1.668128e+03"	"1.397020e+03"	"4.969479e+03"	"1.319698e+03"	"3.046316e+02"	"3.971982e+02"	"4.014652e+02"	"4.553640e+02"	"1.215479e+04"	"1.457903e+04"	"1.613401e+04"	"1.194253e+04"	"1.494026e+04"	"4.644936e+03"	"5.221250e+03"	"6.965154e+02"	"9.175494e+03"	"1.911224e+03"
""	""	""	""	""	" 226.1281"	""	""	""	" 317.13566"	""	""	""	""	""	""	""	""	""	""	""	"3.830940e+04"	"5.795476e+03"	"2.114291e+04"	"4.084504e+04"	"1.812843e+04"	"1.964224e+03"	"1.565351e+03"	"5.712164e+03"	"5.763586e+03"	"4.271863e+03"	"2.697983e+04"	"2.901943e+03"	"9.611301e+03"	"2.335964e+04"	"3.570901e+03"	"1.368701e+03"	"1.379102e+03"	"1.532892e+03"	"2.034723e+03"
""	""	""	""	""	" 226.1222"	""	""	""	" 447.99031"	""	""	""	""	""	""	""	""	""	""	""	"2.042274e+03"	"1.067600e+03"	"1.173896e+03"	"2.578860e+03"	"7.737541e+02"	"4.104834e+02"	"3.616947e+02"	"4.172500e+02"	"3.951320e+02"	"3.337507e+03"	"8.694388e+03"	"8.888857e+03"	"4.569060e+03"	"6.013739e+03"	"1.306694e+04"	"8.252228e+03"	"4.665328e+03"	"4.883269e+03"	"3.644095e+03"
""	""	""	""	""	" 226.1369"	""	""	""	" 189.36387"	""	""	""	""	""	""	""	""	""	""	""	"7.326773e+03"	"4.005302e+03"	"3.443824e+03"	"5.973709e+03"	"3.501225e+03"	"1.105201e+03"	"1.045695e+03"	"1.091755e+03"	"1.065902e+03"	"5.993349e+04"	"6.548236e+04"	"5.882448e+04"	"4.372613e+04"	"4.300121e+04"	"1.488117e+03"	"3.653624e+03"	"1.360438e+03"	"1.148253e+04"	"3.849948e+03"
""	""	""	""	""	" 226.1363"	""	""	""	" 166.98644"	""	""	""	""	""	""	""	""	""	""	""	"1.133785e+04"	"9.167130e+03"	"9.547951e+03"	"1.109612e+04"	"7.565529e+03"	"1.244108e+03"	"1.341888e+03"	"1.593513e+03"	"1.323390e+03"	"4.037063e+04"	"3.796559e+04"	"3.130481e+04"	"3.126444e+04"	"2.377662e+04"	"3.072001e+03"	"3.182881e+03"	"2.272299e+03"	"7.281576e+03"	"3.484176e+03"
""	""	""	""	""	" 226.1539"	""	""	""	"  42.35837"	""	""	""	""	""	""	""	""	""	""	""	"1.315116e+05"	"1.523232e+05"	"1.111227e+05"	"1.426361e+05"	"1.475635e+05"	"4.197344e+03"	"5.481540e+03"	"6.971050e+03"	"5.726452e+03"	"1.320854e+05"	"1.058275e+05"	"1.071873e+05"	"1.219814e+05"	"1.105150e+05"	"1.006382e+04"	"1.002759e+04"	"7.001620e+03"	"8.522724e+03"	"1.078918e+04"
""	""	""	""	""	" 226.1790"	""	""	""	" 428.93925"	""	""	""	""	""	""	""	""	""	""	""	"2.242414e+04"	"2.486504e+04"	"1.575964e+04"	"2.398970e+04"	"2.215078e+04"	"3.448973e+03"	"3.568121e+03"	"4.409367e+03"	"1.023686e+04"	"1.815723e+04"	"1.813473e+04"	"2.221468e+04"	"2.606118e+04"	"2.728804e+04"	"8.606224e+03"	"5.280719e+03"	"6.479756e+03"	"8.239547e+03"	"1.256815e+04"
""	""	""	""	""	" 226.6336"	""	""	""	" 315.27600"	""	""	""	""	""	""	""	""	""	""	""	"6.965355e+03"	"3.902487e+03"	"5.233579e+03"	"9.241387e+03"	"3.851592e+03"	"2.172337e+02"	"3.960928e+02"	"1.062543e+03"	"1.381471e+03"	"1.517192e+03"	"7.943234e+02"	"7.383329e+02"	"1.115458e+03"	"1.206487e+03"	"7.891217e+02"	"2.052255e+02"	"4.274598e+02"	"6.245794e+02"	"4.093948e+02"
""	""	""	""	""	" 227.0907"	""	""	""	" 265.45147"	""	""	""	""	""	""	""	""	""	""	""	"1.988120e+04"	"3.762366e+03"	"4.549840e+03"	"2.146989e+04"	"5.790337e+03"	"1.566091e+04"	"1.863867e+04"	"1.703402e+04"	"1.486985e+04"	"2.242616e+04"	"2.305939e+04"	"1.979046e+04"	"2.627878e+04"	"1.593498e+04"	"5.808469e+03"	"4.414329e+03"	"1.834084e+03"	"2.559108e+03"	"2.389237e+03"
""	""	""	""	""	" 227.1027"	""	""	""	"  88.48897"	""	""	""	""	""	""	""	""	""	""	""	"5.203521e+04"	"7.910203e+04"	"6.905846e+04"	"8.773135e+04"	"8.915746e+04"	"8.505619e+03"	"9.209130e+03"	"1.092209e+04"	"9.175298e+03"	"6.469055e+04"	"5.952759e+04"	"7.021780e+04"	"6.589431e+04"	"6.423230e+04"	"1.189854e+04"	"1.061799e+04"	"1.132436e+04"	"9.938424e+03"	"1.182636e+04"
""	""	""	""	""	" 227.1057"	""	""	""	" 234.78984"	""	""	""	""	""	""	""	""	""	""	""	"1.387212e+04"	"6.827337e+03"	"4.304868e+03"	"1.378881e+04"	"6.967964e+03"	"2.637626e+03"	"5.447150e+02"	"2.006379e+03"	"1.945695e+03"	"7.083333e+03"	"5.750384e+03"	"5.836155e+03"	"7.895201e+03"	"4.655217e+03"	"1.403202e+03"	"1.280023e+03"	"5.812453e+02"	"2.456734e+03"	"1.047709e+03"
""	""	""	""	""	" 227.1376"	""	""	""	" 196.24817"	""	""	""	""	""	""	""	""	""	""	""	"1.712700e+05"	"2.551162e+05"	"2.237465e+05"	"2.585805e+05"	"2.855107e+05"	"6.648254e+04"	"6.523728e+04"	"7.426221e+04"	"6.871547e+04"	"1.252561e+05"	"1.118250e+05"	"1.220420e+05"	"1.392214e+05"	"1.242744e+05"	"3.953302e+04"	"3.636383e+04"	"5.458488e+04"	"2.802809e+04"	"3.913850e+04"
""	""	""	""	""	" 227.1242"	""	""	""	" 369.22702"	""	""	""	""	""	""	""	""	""	""	""	"1.924116e+04"	"7.096765e+03"	"7.171976e+03"	"2.039520e+04"	"7.299993e+03"	"1.235399e+03"	"1.198182e+03"	"1.473472e+03"	"1.388479e+03"	"1.611188e+05"	"3.528889e+05"	"3.985533e+05"	"2.034063e+05"	"2.793337e+05"	"6.150522e+04"	"1.153290e+05"	"2.561698e+04"	"2.564753e+05"	"7.711661e+04"
