"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"charge"	"modifications"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos_Exp1-K1_2-C,1_01_7443.d"	"pos_Exp1-K2_2-C,3_01_7445.d"	"pos_Exp1-K3_2-C,5_01_7447.d"	"pos_Exp1-K4_2-C,7_01_7449.d"	"pos_Exp1-K5_2-D,1_01_7451.d"	"pos_Exp2-K1_2-E,1_01_7454.d"	"pos_Exp2-K2_2-E,3_01_7456.d"	"pos_Exp2-K2_2-E,3_01_7460.d"	"pos_Exp2-K3_2-E,5_01_7458.d"	"pos_Exp2-K3_2-E,5_01_7462.d"	"pos_Exp1-P1_2-C,2_01_7444.d"	"pos_Exp1-P2_2-C,4_01_7446.d"	"pos_Exp1-P3_2-C,6_01_7448.d"	"pos_Exp1-P4_2-C,8_01_7450.d"	"pos_Exp1-P5_2-D,2_01_7452.d"	"pos_Exp2-P1_2-E,2_01_7455.d"	"pos_Exp2-P2_2-E,4_01_7457.d"	"pos_Exp2-P3_2-E,6_01_7459.d"	"pos_Exp2-P4_2-E,7_01_7461.d"	"pos_Exp2-P5_2-E,8_01_7463.d"
""	""	""	""	""	" 338.6074"	""	""	""	" 324.541688"	""	""	""	""	""	""	""	""	""	""	""	"1.363604e+03"	"1.194050e+03"	"2.040181e+03"	"8.892900e+02"	"6.395789e+02"	"1.136497e+03"	"2.287265e+03"	"2.328266e+03"	"4.729916e+02"	"4.801583e+02"	"2.359081e+03"	"3.314983e+03"	"2.698824e+03"	"3.057945e+03"	"3.068574e+03"	"3.413899e+03"	"4.032672e+03"	"3.666872e+03"	"5.346760e+03"	"5.892695e+03"
""	""	""	""	""	" 339.1251"	""	""	""	" 306.953672"	""	""	""	""	""	""	""	""	""	""	""	"1.154216e+04"	"1.013047e+04"	"9.048060e+03"	"8.916884e+03"	"4.272446e+03"	"8.155518e+03"	"8.482911e+03"	"8.920387e+03"	"7.032622e+03"	"6.771920e+03"	"1.420579e+04"	"9.506032e+03"	"1.031623e+04"	"8.187929e+03"	"9.705664e+03"	"8.566892e+03"	"9.492523e+03"	"9.119655e+03"	"9.728239e+03"	"7.716277e+03"
""	""	""	""	""	" 339.1056"	""	""	""	" 369.187771"	""	""	""	""	""	""	""	""	""	""	""	"4.269719e+03"	"2.758718e+03"	"3.036446e+03"	"3.429408e+03"	"1.205671e+03"	"2.053356e+03"	"2.051965e+03"	"2.268657e+03"	"1.174490e+03"	"1.109829e+03"	"1.466419e+04"	"7.027914e+03"	"1.109053e+04"	"8.291025e+03"	"1.096842e+04"	"2.940017e+03"	"4.772005e+03"	"3.036179e+03"	"5.576571e+03"	"4.004188e+03"
""	""	""	""	""	" 339.2884"	""	""	""	" 788.388061"	""	""	""	""	""	""	""	""	""	""	""	"2.816084e+04"	"4.687999e+04"	"5.030909e+04"	"4.322517e+04"	"2.795977e+03"	"7.116916e+04"	"2.453958e+04"	"2.457210e+04"	"4.307013e+04"	"4.207775e+04"	"9.509494e+04"	"1.202272e+05"	"1.095963e+05"	"2.057276e+05"	"7.892788e+04"	"7.303575e+04"	"5.156006e+04"	"4.865509e+04"	"2.002330e+04"	"4.682112e+04"
""	""	""	""	""	" 339.3247"	""	""	""	" 925.951573"	""	""	""	""	""	""	""	""	""	""	""	"7.170896e+02"	"5.735730e+02"	"9.430872e+02"	"1.015145e+03"	"3.245928e+02"	"9.297444e+02"	"8.193216e+02"	"7.716168e+02"	"8.910190e+02"	"7.194252e+02"	"6.031396e+03"	"3.688282e+03"	"5.154769e+03"	"3.664546e+03"	"2.827041e+03"	"3.303307e+03"	"3.321112e+03"	"3.271035e+03"	"8.357618e+03"	"8.985955e+03"
""	""	""	""	""	" 339.3441"	""	""	""	"1019.131186"	""	""	""	""	""	""	""	""	""	""	""	"6.191852e+03"	"3.563500e+03"	"7.725842e+03"	"7.622281e+03"	"1.047107e+03"	"6.509765e+03"	"3.140625e+03"	"2.669667e+03"	"4.416596e+03"	"4.510321e+03"	"9.952996e+03"	"1.327624e+04"	"8.796454e+03"	"1.687125e+04"	"4.298541e+03"	"5.789294e+03"	"2.687018e+03"	"2.058056e+03"	"5.028023e+03"	"6.680674e+03"
""	""	""	""	""	" 340.0777"	""	""	""	" 355.831077"	""	""	""	""	""	""	""	""	""	""	""	"3.174463e+03"	"2.595463e+03"	"2.463075e+03"	"2.021265e+03"	"7.765432e+02"	"6.416701e+02"	"3.073453e+03"	"2.921792e+03"	"6.102043e+02"	"7.241487e+02"	"2.097189e+03"	"1.895506e+03"	"1.571835e+03"	"3.306827e+03"	"3.077355e+03"	"1.112964e+03"	"7.684010e+02"	"1.615129e+03"	"2.798835e+03"	"4.369808e+03"
""	""	""	""	""	" 340.1021"	""	""	""	"  98.533431"	""	""	""	""	""	""	""	""	""	""	""	"4.981557e+03"	"3.258170e+03"	"3.879018e+03"	"5.683245e+03"	"2.081199e+03"	"2.228647e+03"	"2.757275e+03"	"2.814812e+03"	"2.131239e+03"	"2.049136e+03"	"1.104010e+04"	"6.848397e+03"	"8.822825e+03"	"1.099238e+04"	"5.931414e+03"	"3.842963e+03"	"2.628389e+03"	"5.806384e+03"	"3.430654e+03"	"2.958925e+03"
""	""	""	""	""	" 340.1261"	""	""	""	" 306.951454"	""	""	""	""	""	""	""	""	""	""	""	"1.735200e+03"	"1.147709e+03"	"1.851646e+03"	"1.521847e+03"	"9.284847e+02"	"1.312180e+03"	"1.574798e+03"	"1.293324e+03"	"1.157258e+03"	"7.670843e+02"	"2.813398e+03"	"1.584152e+03"	"2.040862e+03"	"1.692101e+03"	"1.235060e+03"	"1.910818e+03"	"1.603335e+03"	"1.525190e+03"	"1.880644e+03"	"1.282404e+03"
""	""	""	""	""	" 340.1527"	""	""	""	" 249.134538"	""	""	""	""	""	""	""	""	""	""	""	"4.080295e+02"	"3.957620e+02"	"4.661649e+02"	"4.597421e+02"	"2.876149e+02"	"3.305976e+02"	"3.319320e+02"	"3.949824e+02"	"2.956493e+02"	"2.512008e+02"	"8.361426e+03"	"5.105780e+03"	"8.465106e+03"	"9.289094e+02"	"8.013739e+03"	"4.918265e+03"	"1.176707e+04"	"5.159866e+03"	"8.131006e+03"	"8.532302e+03"
""	""	""	""	""	" 340.1523"	""	""	""	" 512.589912"	""	""	""	""	""	""	""	""	""	""	""	"1.804776e+02"	"1.821754e+02"	"1.254439e+02"	"2.005264e+02"	"7.840241e+01"	"1.314491e+02"	"1.184183e+02"	"1.120713e+02"	"9.476564e+01"	"1.067782e+02"	"6.611588e+02"	"6.129334e+02"	"7.553362e+02"	"4.644851e+02"	"1.630637e+03"	"5.952884e+02"	"3.576180e+03"	"7.294823e+02"	"2.377887e+03"	"1.199532e+03"
""	""	""	""	""	" 340.1579"	""	""	""	" 234.530840"	""	""	""	""	""	""	""	""	""	""	""	"6.500865e+03"	"4.846812e+03"	"3.781807e+03"	"4.001097e+03"	"1.190848e+03"	"1.366004e+03"	"1.857115e+03"	"1.883656e+03"	"1.728848e+03"	"1.733979e+03"	"2.174071e+03"	"3.335474e+03"	"3.821340e+03"	"2.451293e+03"	"3.099112e+03"	"1.640273e+03"	"1.208408e+03"	"1.697481e+03"	"9.835412e+02"	"1.281485e+03"
""	""	""	""	""	" 340.2921"	""	""	""	" 788.275892"	""	""	""	""	""	""	""	""	""	""	""	"7.560710e+03"	"9.249602e+03"	"1.110346e+04"	"9.723828e+03"	"6.783045e+02"	"1.267357e+04"	"6.476764e+03"	"5.586473e+03"	"8.384035e+03"	"1.231461e+04"	"3.123762e+04"	"2.768758e+04"	"2.651001e+04"	"5.097424e+04"	"1.383678e+04"	"1.736392e+04"	"8.410657e+03"	"1.181403e+04"	"3.803040e+03"	"9.807217e+03"
""	""	""	""	""	" 341.0852"	""	""	""	" 168.176507"	""	""	""	""	""	""	""	""	""	""	""	"4.752946e+03"	"3.470157e+03"	"2.972727e+03"	"3.259615e+03"	"1.570085e+03"	"1.889824e+03"	"2.916188e+03"	"2.993316e+03"	"2.865138e+03"	"2.290576e+03"	"1.174171e+03"	"1.768534e+03"	"2.237171e+03"	"3.494759e+03"	"1.604269e+03"	"8.843736e+02"	"9.624360e+02"	"1.068462e+03"	"8.571652e+02"	"1.135702e+03"
""	""	""	""	""	" 341.1371"	""	""	""	" 278.280728"	""	""	""	""	""	""	""	""	""	""	""	"1.814682e+04"	"1.007613e+04"	"9.662312e+03"	"1.277872e+04"	"3.357684e+03"	"7.333467e+03"	"9.112688e+03"	"8.766325e+03"	"1.971040e+03"	"1.604905e+03"	"3.883760e+04"	"2.646598e+04"	"3.300452e+04"	"2.223628e+04"	"2.675017e+04"	"2.115366e+04"	"1.556171e+04"	"2.287193e+04"	"2.239035e+04"	"1.760090e+04"
""	""	""	""	""	" 341.1363"	""	""	""	" 297.849509"	""	""	""	""	""	""	""	""	""	""	""	"1.038710e+04"	"3.285937e+03"	"6.231274e+03"	"8.215758e+03"	"2.440868e+03"	"2.936945e+03"	"5.301932e+03"	"5.628188e+03"	"1.122346e+03"	"1.226314e+03"	"2.295177e+04"	"1.375862e+04"	"1.383389e+04"	"9.862238e+03"	"1.509457e+04"	"1.145417e+04"	"9.599517e+03"	"9.995319e+03"	"1.125021e+04"	"8.456131e+03"
""	""	""	""	""	" 341.1374"	""	""	""	" 353.252831"	""	""	""	""	""	""	""	""	""	""	""	"1.834466e+03"	"1.995396e+03"	"1.358632e+03"	"1.189063e+03"	"4.429862e+02"	"8.175757e+02"	"1.633021e+03"	"1.659512e+03"	"3.750837e+02"	"3.158945e+02"	"2.837326e+04"	"1.710690e+04"	"2.066394e+04"	"3.044576e+03"	"1.992105e+04"	"1.832610e+04"	"3.596192e+04"	"1.318020e+04"	"2.007989e+04"	"2.143641e+04"
""	""	""	""	""	" 341.1376"	""	""	""	" 345.476188"	""	""	""	""	""	""	""	""	""	""	""	"1.256954e+03"	"1.005804e+03"	"7.161202e+02"	"8.587507e+02"	"4.147891e+02"	"5.635771e+02"	"8.268466e+02"	"7.881403e+02"	"3.216868e+02"	"3.643458e+02"	"3.847375e+04"	"2.363687e+04"	"3.030127e+04"	"5.600477e+03"	"2.578326e+04"	"1.597151e+04"	"3.621722e+04"	"1.639501e+04"	"2.967312e+04"	"3.745981e+04"
""	""	""	""	""	" 341.1369"	""	""	""	" 386.973977"	""	""	""	""	""	""	""	""	""	""	""	"6.804857e+02"	"6.787167e+02"	"5.489600e+02"	"5.636434e+02"	"2.399564e+02"	"3.941166e+02"	"2.714259e+02"	"4.887659e+02"	"2.442161e+02"	"3.026789e+02"	"6.379646e+03"	"4.052960e+03"	"5.495251e+03"	"1.246969e+03"	"4.965708e+03"	"3.960380e+03"	"7.924018e+03"	"3.433586e+03"	"7.083108e+03"	"6.586018e+03"
""	""	""	""	""	" 341.1522"	""	""	""	" 249.024074"	""	""	""	""	""	""	""	""	""	""	""	"6.958114e+02"	"4.935053e+02"	"5.138017e+02"	"6.600004e+02"	"2.155541e+02"	"4.172867e+02"	"4.420200e+02"	"5.441628e+02"	"3.260306e+02"	"3.806376e+02"	"1.931611e+03"	"1.144257e+03"	"2.166371e+03"	"1.165265e+03"	"1.688076e+03"	"1.268681e+03"	"1.952561e+03"	"1.368591e+03"	"2.435113e+03"	"2.065985e+03"
""	""	""	""	""	" 341.2657"	""	""	""	" 791.331315"	""	""	""	""	""	""	""	""	""	""	""	"6.547367e+04"	"6.385654e+04"	"5.369425e+04"	"6.615912e+04"	"2.550017e+04"	"3.352645e+04"	"4.198575e+04"	"4.108768e+04"	"3.866654e+04"	"3.803297e+04"	"3.300170e+04"	"2.163263e+04"	"2.593740e+04"	"2.618332e+04"	"2.248466e+04"	"2.343971e+04"	"1.984144e+04"	"1.784607e+04"	"2.086929e+04"	"2.543066e+04"
""	""	""	""	""	" 341.2652"	""	""	""	" 836.351400"	""	""	""	""	""	""	""	""	""	""	""	"1.863326e+04"	"1.853044e+04"	"1.973711e+04"	"2.065278e+04"	"1.520131e+04"	"1.764811e+04"	"1.716103e+04"	"1.684669e+04"	"1.684021e+04"	"1.715615e+04"	"1.818586e+04"	"1.759663e+04"	"1.837462e+04"	"2.234223e+04"	"1.680031e+04"	"1.682745e+04"	"1.686114e+04"	"1.628032e+04"	"1.556405e+04"	"1.580964e+04"
""	""	""	""	""	" 341.8180"	""	""	""	"  26.077141"	""	""	""	""	""	""	""	""	""	""	""	"2.247080e+04"	"2.632140e+04"	"2.388586e+04"	"2.776418e+04"	"1.357210e+04"	"2.222354e+04"	"2.100527e+04"	"2.100844e+04"	"2.152580e+04"	"2.067559e+04"	"4.767929e+03"	"2.860684e+03"	"3.559421e+03"	"4.105536e+03"	"2.847754e+03"	"8.721972e+03"	"6.233364e+03"	"6.544939e+03"	"5.111200e+03"	"1.768915e+03"
""	""	""	""	""	" 342.1070"	""	""	""	" 234.582816"	""	""	""	""	""	""	""	""	""	""	""	"1.545000e+04"	"1.285419e+04"	"9.024042e+03"	"1.045320e+04"	"4.301135e+03"	"2.008453e+03"	"3.107726e+03"	"2.978694e+03"	"2.750866e+03"	"2.183072e+03"	"6.992256e+02"	"5.908431e+03"	"3.056871e+03"	"3.225912e+03"	"4.604922e+03"	"1.660578e+03"	"9.050719e+02"	"1.044103e+03"	"7.000502e+02"	"1.171975e+03"
""	""	""	""	""	" 342.1204"	""	""	""	"  37.625151"	""	""	""	""	""	""	""	""	""	""	""	"6.851403e+03"	"4.906289e+03"	"5.663308e+03"	"6.771067e+03"	"5.009725e+03"	"4.111248e+03"	"7.267331e+03"	"7.100093e+03"	"4.762886e+03"	"4.790714e+03"	"2.009920e+03"	"1.003454e+03"	"1.734076e+03"	"1.066405e+03"	"1.143099e+03"	"3.145104e+03"	"1.860202e+03"	"1.985239e+03"	"1.907310e+03"	"1.488933e+03"
""	""	""	""	""	" 342.1292"	""	""	""	"  57.199080"	""	""	""	""	""	""	""	""	""	""	""	"4.317339e+03"	"4.468895e+03"	"4.401710e+03"	"3.900434e+03"	"2.520739e+03"	"4.432812e+03"	"6.604245e+03"	"4.064771e+03"	"5.101857e+03"	"3.394252e+03"	"5.767109e+03"	"2.844880e+03"	"2.108935e+03"	"2.690359e+03"	"6.304449e+03"	"4.805051e+03"	"2.121117e+03"	"3.568622e+03"	"4.929607e+03"	"2.428920e+03"
""	""	""	""	""	" 342.2110"	""	""	""	" 256.271092"	""	""	""	""	""	""	""	""	""	""	""	"4.539629e+03"	"3.473034e+03"	"3.254820e+03"	"3.387229e+03"	"1.020326e+03"	"1.995973e+03"	"3.190267e+03"	"2.680476e+03"	"1.824307e+03"	"1.939627e+03"	"3.137610e+03"	"9.304570e+02"	"1.239193e+03"	"8.716968e+02"	"1.433731e+03"	"1.454267e+03"	"1.737353e+03"	"1.155465e+03"	"1.654061e+03"	"1.331390e+03"
""	""	""	""	""	" 342.2120"	""	""	""	" 192.235724"	""	""	""	""	""	""	""	""	""	""	""	"2.107559e+03"	"1.679440e+03"	"1.999095e+03"	"2.952616e+03"	"3.692952e+02"	"1.414692e+03"	"6.371760e+02"	"6.455771e+02"	"5.390870e+02"	"9.121991e+02"	"2.228639e+02"	"4.166664e+02"	"2.442370e+02"	"6.270427e+02"	"3.971370e+02"	"7.887655e+02"	"1.036517e+03"	"4.587393e+02"	"5.188369e+02"	"2.956709e+02"
""	""	""	""	""	" 342.2692"	""	""	""	" 791.393871"	""	""	""	""	""	""	""	""	""	""	""	"1.224720e+04"	"1.227643e+04"	"1.090749e+04"	"1.199337e+04"	"5.091250e+03"	"6.522263e+03"	"8.327657e+03"	"8.088132e+03"	"8.037300e+03"	"7.528171e+03"	"5.641184e+03"	"4.068097e+03"	"5.212248e+03"	"4.689350e+03"	"3.850239e+03"	"4.202026e+03"	"3.674742e+03"	"3.172113e+03"	"4.140182e+03"	"4.717935e+03"
""	""	""	""	""	" 342.2689"	""	""	""	" 836.266025"	""	""	""	""	""	""	""	""	""	""	""	"3.520621e+03"	"3.713635e+03"	"3.638420e+03"	"4.183890e+03"	"2.461301e+03"	"3.588132e+03"	"3.078461e+03"	"3.400245e+03"	"3.516517e+03"	"2.950929e+03"	"3.437748e+03"	"3.381060e+03"	"3.428535e+03"	"3.471289e+03"	"3.127698e+03"	"3.266278e+03"	"2.932053e+03"	"2.901121e+03"	"2.817586e+03"	"3.177610e+03"
""	""	""	""	""	" 342.6070"	""	""	""	" 234.573605"	""	""	""	""	""	""	""	""	""	""	""	"4.437881e+03"	"4.174900e+03"	"2.663086e+03"	"3.595681e+03"	"1.308518e+03"	"7.191851e+02"	"6.772588e+02"	"9.016733e+02"	"7.190843e+02"	"4.955657e+02"	"3.039096e+02"	"1.786296e+03"	"1.056845e+03"	"1.208966e+03"	"1.078438e+03"	"6.079478e+02"	"3.146162e+02"	"5.572233e+02"	"3.413410e+02"	"4.498725e+02"
""	""	""	""	""	" 343.0412"	""	""	""	"  70.563169"	""	""	""	""	""	""	""	""	""	""	""	"2.197362e+04"	"1.753204e+04"	"1.303227e+04"	"1.576397e+04"	"4.932209e+03"	"2.037903e+04"	"2.665698e+04"	"2.610001e+04"	"1.656716e+04"	"1.665156e+04"	"2.792671e+03"	"7.280495e+02"	"1.738697e+03"	"1.697003e+03"	"7.452968e+02"	"8.131498e+03"	"6.202925e+03"	"4.182862e+03"	"5.407818e+03"	"2.383015e+03"
""	""	""	""	""	" 343.0922"	""	""	""	" 262.103864"	""	""	""	""	""	""	""	""	""	""	""	"1.831163e+04"	"1.244830e+04"	"1.112156e+04"	"1.636709e+04"	"5.321376e+03"	"1.122855e+04"	"1.220528e+04"	"1.268825e+04"	"8.594309e+03"	"8.042399e+03"	"2.508005e+03"	"1.582883e+03"	"1.586149e+03"	"1.775796e+03"	"1.820613e+03"	"3.221013e+03"	"1.893333e+03"	"2.310295e+03"	"1.472839e+03"	"3.336660e+02"
""	""	""	""	""	" 343.1013"	""	""	""	" 185.522860"	""	""	""	""	""	""	""	""	""	""	""	"1.884399e+03"	"1.428275e+03"	"8.655313e+02"	"1.985111e+03"	"1.025680e+03"	"1.896117e+03"	"2.548286e+03"	"1.978061e+03"	"1.023151e+03"	"1.233206e+03"	"1.781731e+03"	"2.964144e+02"	"1.487665e+02"	"1.995406e+03"	"8.944965e+02"	"1.335748e+03"	"1.210790e+03"	"9.019662e+02"	"9.308636e+02"	"5.387071e+02"
""	""	""	""	""	" 343.1173"	""	""	""	" 359.811084"	""	""	""	""	""	""	""	""	""	""	""	"1.802077e+03"	"1.991952e+03"	"2.207470e+03"	"1.387776e+03"	"8.848067e+02"	"1.585393e+03"	"1.821756e+03"	"1.824099e+03"	"5.064636e+02"	"4.527477e+02"	"1.170253e+04"	"6.525348e+03"	"8.916765e+03"	"2.807541e+03"	"8.040700e+03"	"8.364022e+03"	"1.294780e+04"	"4.708522e+03"	"1.075603e+04"	"1.310650e+04"
""	""	""	""	""	" 343.1520"	""	""	""	" 249.901016"	""	""	""	""	""	""	""	""	""	""	""	"1.033058e+03"	"7.784638e+02"	"8.865745e+02"	"5.667075e+02"	"4.855421e+02"	"7.445115e+02"	"5.295098e+02"	"7.349208e+02"	"5.242034e+02"	"5.989387e+02"	"2.419916e+04"	"1.245221e+04"	"2.412254e+04"	"1.469485e+03"	"1.529656e+04"	"7.168984e+03"	"3.801606e+04"	"8.370691e+03"	"2.345646e+04"	"2.535093e+04"
""	""	""	""	""	" 343.1529"	""	""	""	" 180.509952"	""	""	""	""	""	""	""	""	""	""	""	"1.967169e+04"	"7.682498e+03"	"9.171430e+03"	"1.272222e+04"	"3.283801e+03"	"7.958695e+03"	"1.051207e+04"	"1.020633e+04"	"5.980753e+03"	"6.734293e+03"	"1.646396e+05"	"1.208395e+05"	"1.480967e+05"	"1.224149e+05"	"1.176886e+05"	"7.488074e+04"	"8.828279e+04"	"1.011689e+05"	"9.210419e+04"	"9.287259e+04"
""	""	""	""	""	" 343.2949"	""	""	""	" 506.676796"	""	""	""	""	""	""	""	""	""	""	""	"1.242925e+04"	"9.869860e+03"	"8.682614e+03"	"4.996658e+03"	"4.978657e+03"	"5.586805e+03"	"4.875596e+03"	"5.058179e+03"	"4.782147e+03"	"5.002664e+03"	"2.307564e+04"	"1.230884e+04"	"2.486285e+04"	"2.153272e+04"	"3.169974e+04"	"7.289910e+03"	"6.991349e+03"	"6.876262e+03"	"7.589248e+03"	"1.137266e+04"
""	""	""	""	""	" 343.8157"	""	""	""	"  26.005284"	""	""	""	""	""	""	""	""	""	""	""	"7.160907e+03"	"8.291971e+03"	"6.881288e+03"	"8.468111e+03"	"3.809841e+03"	"6.320267e+03"	"5.913071e+03"	"6.370644e+03"	"6.502077e+03"	"6.678550e+03"	"1.358834e+03"	"9.616246e+02"	"8.538925e+02"	"1.084147e+03"	"5.821713e+02"	"2.551956e+03"	"1.870209e+03"	"1.785617e+03"	"1.454453e+03"	"5.881721e+02"
""	""	""	""	""	" 343.9453"	""	""	""	"  23.287621"	""	""	""	""	""	""	""	""	""	""	""	"1.044835e+03"	"1.512355e+03"	"1.078135e+03"	"1.059990e+03"	"1.970973e+03"	"1.287537e+03"	"1.232376e+03"	"1.390536e+03"	"1.317475e+03"	"1.195354e+03"	"4.310403e+02"	"4.674051e+02"	"2.962568e+02"	"1.884967e+02"	"1.758862e+02"	"7.003628e+02"	"5.825049e+02"	"8.037200e+02"	"5.357977e+02"	"5.783678e+02"
""	""	""	""	""	" 344.0565"	""	""	""	"  57.348511"	""	""	""	""	""	""	""	""	""	""	""	"4.123012e+04"	"3.613204e+04"	"3.284125e+04"	"3.439157e+04"	"1.793898e+04"	"3.265479e+04"	"3.280306e+04"	"3.311313e+04"	"2.833031e+04"	"2.754043e+04"	"1.529408e+04"	"8.790606e+03"	"9.827469e+03"	"1.340992e+04"	"7.563598e+03"	"1.604553e+04"	"1.132579e+04"	"1.412057e+04"	"9.610447e+03"	"6.241547e+03"
""	""	""	""	""	" 344.0966"	""	""	""	" 261.565697"	""	""	""	""	""	""	""	""	""	""	""	"3.781054e+03"	"2.350913e+03"	"1.646111e+03"	"3.417968e+03"	"8.436744e+02"	"2.223458e+03"	"2.617400e+03"	"2.459830e+03"	"1.496229e+03"	"1.322003e+03"	"5.717855e+03"	"3.916694e+03"	"4.281294e+03"	"1.017350e+03"	"3.582636e+03"	"5.212082e+02"	"5.674338e+02"	"2.029956e+03"	"1.696451e+03"	"2.129702e+03"
""	""	""	""	""	" 344.1470"	""	""	""	"  52.570305"	""	""	""	""	""	""	""	""	""	""	""	"6.849885e+03"	"1.021776e+04"	"5.380290e+03"	"6.086214e+03"	"1.649314e+03"	"3.525208e+03"	"4.346950e+03"	"4.210055e+03"	"3.609770e+03"	"3.945944e+03"	"1.752675e+03"	"1.509309e+03"	"1.460501e+03"	"2.036606e+03"	"1.625411e+03"	"5.224260e+03"	"1.324717e+03"	"2.188214e+03"	"5.446096e+02"	"9.748838e+02"
""	""	""	""	""	" 344.1567"	""	""	""	" 180.479354"	""	""	""	""	""	""	""	""	""	""	""	"4.477588e+03"	"1.845866e+03"	"2.217865e+03"	"2.744861e+03"	"6.952224e+02"	"1.701026e+03"	"2.286280e+03"	"2.138710e+03"	"1.312972e+03"	"1.477325e+03"	"3.762173e+04"	"2.750751e+04"	"3.244767e+04"	"2.591186e+04"	"2.600792e+04"	"1.528905e+04"	"1.875241e+04"	"2.177507e+04"	"1.941451e+04"	"2.020938e+04"
""	""	""	""	""	" 344.1564"	""	""	""	" 249.971929"	""	""	""	""	""	""	""	""	""	""	""	"1.473178e+03"	"4.504500e+02"	"1.347884e+03"	"1.211360e+03"	"3.102480e+01"	"1.521216e+02"	"1.436185e+03"	"1.151587e+03"	"1.381380e+02"	"8.153184e+02"	"5.349633e+03"	"2.931138e+03"	"5.170294e+03"	"1.865021e+02"	"3.802613e+03"	"1.554776e+03"	"8.442053e+03"	"1.859263e+03"	"5.122967e+03"	"5.346541e+03"
""	""	""	""	""	" 344.2973"	""	""	""	" 506.735948"	""	""	""	""	""	""	""	""	""	""	""	"2.901153e+03"	"2.065791e+03"	"1.727389e+03"	"9.153510e+02"	"8.626896e+02"	"9.557922e+02"	"6.947222e+02"	"8.479466e+02"	"8.402108e+02"	"8.137898e+02"	"4.840870e+03"	"2.647890e+03"	"5.536426e+03"	"4.370827e+03"	"6.759922e+03"	"1.461406e+03"	"1.483853e+03"	"1.523694e+03"	"1.906571e+03"	"2.069401e+03"
""	""	""	""	""	" 344.5892"	""	""	""	" 269.674162"	""	""	""	""	""	""	""	""	""	""	""	"1.922944e+03"	"2.160570e+03"	"1.344550e+03"	"1.492760e+03"	"1.364220e+03"	"1.614209e+03"	"1.431144e+03"	"1.819624e+03"	"1.440692e+03"	"1.259649e+03"	"1.246260e+03"	"1.458893e+03"	"1.221920e+03"	"1.278094e+03"	"8.272497e+02"	"1.702533e+03"	"1.320163e+03"	"1.479515e+03"	"1.116876e+03"	"1.475164e+03"
""	""	""	""	""	" 345.1146"	""	""	""	" 234.520398"	""	""	""	""	""	""	""	""	""	""	""	"5.834346e+04"	"4.944672e+04"	"3.839095e+04"	"4.394156e+04"	"2.256972e+04"	"1.593260e+04"	"2.027908e+04"	"1.971585e+04"	"1.655554e+04"	"1.771324e+04"	"1.431544e+04"	"3.428281e+04"	"2.999716e+04"	"2.587334e+04"	"3.068774e+04"	"1.513557e+04"	"1.114847e+04"	"1.342441e+04"	"9.919779e+03"	"1.280044e+04"
""	""	""	""	""	" 345.1588"	""	""	""	" 180.487527"	""	""	""	""	""	""	""	""	""	""	""	"7.566598e+02"	"3.492461e+02"	"3.780404e+02"	"4.340136e+02"	"1.981396e+02"	"2.499163e+02"	"5.172268e+02"	"3.228331e+02"	"2.829464e+02"	"2.835033e+02"	"5.461210e+03"	"3.900661e+03"	"4.897081e+03"	"3.523934e+03"	"3.769696e+03"	"2.407591e+03"	"2.839936e+03"	"3.264676e+03"	"2.966332e+03"	"2.658623e+03"
""	""	""	""	""	" 345.5708"	""	""	""	" 247.442711"	""	""	""	""	""	""	""	""	""	""	""	"5.071725e+03"	"6.114589e+03"	"3.872343e+03"	"4.088574e+03"	"9.499219e+02"	"2.757755e+03"	"3.161876e+03"	"3.648186e+03"	"3.305976e+02"	"6.565785e+02"	"4.121214e+03"	"3.820657e+03"	"2.624491e+03"	"2.891849e+03"	"2.547056e+03"	"2.895885e+03"	"2.507953e+03"	"4.228662e+03"	"3.266745e+03"	"3.642814e+03"
""	""	""	""	""	" 345.5592"	""	""	""	" 265.374366"	""	""	""	""	""	""	""	""	""	""	""	"3.203773e+03"	"3.091731e+03"	"2.877683e+03"	"2.608085e+03"	"2.837406e+03"	"2.694439e+03"	"2.723692e+03"	"2.522968e+03"	"3.130127e+03"	"3.248492e+03"	"2.594407e+03"	"2.198486e+03"	"2.415115e+03"	"2.603835e+03"	"2.470419e+03"	"3.020006e+03"	"2.554709e+03"	"2.641778e+03"	"2.807979e+03"	"2.424694e+03"
""	""	""	""	""	" 345.5705"	""	""	""	" 221.073755"	""	""	""	""	""	""	""	""	""	""	""	"1.911005e+03"	"2.032958e+03"	"1.937549e+03"	"1.029003e+03"	"1.240207e+03"	"1.374541e+03"	"2.074384e+03"	"1.448996e+03"	"1.796266e+03"	"2.002366e+03"	"4.490256e+02"	"2.845288e+02"	"3.353811e+02"	"7.626953e+02"	"2.662128e+02"	"2.466413e+02"	"9.376267e+01"	"7.736184e+02"	"2.916975e+02"	"1.697833e+02"
