Local ID	Metabolite Name	Kegg ID	Units	S00010701	S00010702	S00010703	S00010704	S00010705	S00010706
775225	UNKNOWN M08265 (M-H), BP *421.33388*, RT 3.791	M08265	Counts	37425					
775227	UNKNOWN M08266 (M-H), BP *580.9654*, RT 3.747	M08266	Counts	2312910	1766833	1431589	1479920	1424788	953382
775230	UNKNOWN M08267 (M-H), BP *265.14913*, RT 3.768	M08267	Counts	20152029	41676474	2161895	4251754	2116034	3622447
775231	UNKNOWN M08268 (M-H), BP *667.28923*, RT 3.768	M08268	Counts	211779	410735		37261	53705	361166
775233	UNKNOWN M08269 (M-H), BP *518.96788*, RT 3.784	M08269	Counts	155251	156324	141686	218482	214531	211250
775235	UNKNOWN M08270 (M-H), BP *562.95826*, RT 3.783	M08270	Counts	121836	69956	101692	69569		120302
775237	UNKNOWN M08271 (M-H), BP *274.18216*, RT 3.78	M08271	Counts		16827			43992	170009
775239	UNKNOWN M08273 (M-H), BP *877.48761*, RT 3.757	M08273	Counts						43188
775240	UNKNOWN M08274 (M-H), BP *821.49274*, RT 3.752	M08274	Counts	587476	212171	52502			
775241	UNKNOWN M08275 (M-H), BP *837.24247*, RT 3.732	M08275	Counts	170730	28009		25291		28728
775243	UNKNOWN M08276 (M-H), BP *433.06959*, RT 4.709	M08276	Counts		78555		69596	218698	
775244	UNKNOWN M08277 (M-H), BP *805.98845*, RT 4.784	M08277	Counts	369424	383065		151490	1319438	633437
775245	UNKNOWN M08278 (M-H), BP *389.06048*, RT 4.769	M08278	Counts	20011				110975	19608
775246	UNKNOWN M08279 (M-H), BP *461.09924*, RT 4.67	M08279	Counts		137353			147611	389805
775249	UNKNOWN M08281 (M-H), BP *475.11557*, RT 4.777	M08281	Counts		93510				
775251	UNKNOWN M08283 (M-H), BP *524.07079*, RT 4.78	M08283	Counts	50530	67161	61400	63086	157207	
775252	UNKNOWN M08284 (M-H), BP *431.35379*, RT 4.7465	M08284	Counts					44328	
775253	UNKNOWN M08285 (M-H), BP *627.45893*, RT 4.769	M08285	Counts	308132		223871	176064		108957
775254	UNKNOWN M08286 (M-H), BP *549.37488*, RT 4.76	M08286	Counts	22252					
775255	UNKNOWN M08287 (M-H), BP *573.48865*, RT 4.81	M08287	Counts	94885		39583			
775256	UNKNOWN M08288 (M-H), BP *441.31639*, RT 4.813	M08288	Counts					760932	1937308
775257	UNKNOWN M08289 (M-H), BP *397.36776*, RT 4.794	M08289	Counts						12810
775259	UNKNOWN M08290 (M-H), BP *462.49394*, RT 4.8	M08290	Counts			241628	62825	22745786	62180821
775260	UNKNOWN M08291 (M-H), BP *1056.50491*, RT 4.786	M08291	Counts	33755	24496			288747	610776
775261	UNKNOWN M08292 (M-H), BP *1004.60141*, RT 4.742	M08292	Counts					507379	
775263	UNKNOWN M08293 (M-H), BP *897.47389*, RT 4.739	M08293	Counts		21640				
775265	UNKNOWN M08294 (M-H), BP *566.35015*, RT 4.776	M08294	Counts	51662		15576	10989	1139569	1372901
775266	UNKNOWN M08295 (M-H), BP *970.61949*, RT 4.721	M08295	Counts					757766	1948491
775267	UNKNOWN M08296 (M-H), BP *933.53021*, RT 4.712	M08296	Counts	28264			31663		
775269	UNKNOWN M08297 (M-H), BP *116.95966*, RT .655	M08297	Counts	3349419	1494642	2961544	1626804	1312560	1410830
775270	UNKNOWN M08298 (M-H), BP *177.03595*, RT .599	M08298	Counts					22444	
775271	UNKNOWN M08299 (M-H), BP *323.08123*, RT .535	M08299	Counts		851637	575686	1631085		2179949
775273	UNKNOWN M08300 (M-H), BP *242.05243*, RT .642	M08300	Counts		100888	15349	136094		
775276	UNKNOWN M08301 (M-H), BP *955.97167*, RT .748	M08301	Counts	328187	337934	368494	369986	175412	194484
775277	UNKNOWN M08302 (M-H), BP *319.06856*, RT .756	M08302	Counts			41054			
775279	UNKNOWN M08304 (M-H), BP *382.10156*, RT .761	M08304	Counts	183267		316309		1946466	2740268
775284	UNKNOWN M08307 (M-H), BP *400.14699*, RT .81	M08307	Counts	51630		36845			50740
775285	UNKNOWN M08308 (M-H), BP *154.06206*, RT .919	M08308	Counts	888520				51339486	54642246
775286	UNKNOWN M08309 (M-H), BP *334.12501*, RT .819	M08309	Counts		58107		46915		164790
775288	UNKNOWN M08310 (M-H), BP *157.05046*, RT .854	M08310	Counts	69016		27631			
775290	UNKNOWN M08311 (M-H), BP *799.3618*, RT 3.5505	M08311	Counts	30219		26490			
775293	UNKNOWN M08313 (M-H), BP *667.37448*, RT 3.556	M08313	Counts		21108				138249
775295	UNKNOWN M08314 (M-H), BP *537.4165*, RT 3.746	M08314	Counts				19817		110425
775297	UNKNOWN M08315 (M-H), BP *387.22086*, RT 3.6595	M08315	Counts			98586			380470
775298	UNKNOWN M08316 (M-H), BP *337.23784*, RT 3.586	M08316	Counts		46830	78937	243614	1153140	2397026
775300	UNKNOWN M08318 (M-H), BP *393.30068*, RT 3.68	M08318	Counts	18030				42810	
775302	UNKNOWN M08319 (M-H), BP *341.20056*, RT 3.671	M08319	Counts	180161					
775304	UNKNOWN M08320 (M-H), BP *441.24537*, RT 4.7	M08320	Counts		41952	102185	16417	251034	495523
775305	UNKNOWN M08321 (M-H), BP *559.47558*, RT 4.752	M08321	Counts	498424			63204		131907
775307	UNKNOWN M08323 (M-H), BP *1055.69245*, RT 4.718	M08323	Counts	28125				70059	
775310	UNKNOWN M08325 (M-H), BP *749.11359*, RT 4.738	M08325	Counts		23572				
775311	UNKNOWN M08326 (M-H), BP *593.4811*, RT 4.7	M08326	Counts					21528	40032
775312	UNKNOWN M08327 (M-H), BP *535.47552*, RT 4.757	M08327	Counts	1059016	21291	37741			
775314	UNKNOWN M08328 (M-H), BP *504.31201*, RT 4.715	M08328	Counts	145745		144469	37718	1163564	2178459
775315	UNKNOWN M08329 (M-H), BP *367.24586*, RT 4.801	M08329	Counts		87587	104336		293011	
775316	UNKNOWN M08330 (M-H), BP *353.31009*, RT 4.746	M08330	Counts	108069	77422	35314	28598		
775317	UNKNOWN M08331 (M-H), BP *647.09442*, RT 4.7215	M08331	Counts		143357	238782			
775318	UNKNOWN M08332 (M-H), BP *481.42346*, RT 4.748	M08332	Counts		25825				9892
775319	UNKNOWN M08333 (M-H), BP *171.07524*, RT .6	M08333	Counts			260913	53055	1139444	1070162
775322	UNKNOWN M08334 (M-H), BP *161.04521*, RT .598	M08334	Counts	599035	872710	1152797	444094		107154
775324	UNKNOWN M08335 (M-H), BP *239.0415*, RT .627	M08335	Counts				364587		
775326	UNKNOWN M08336 (M-H), BP *345.12941*, RT .645	M08336	Counts		55398		31509		
775330	UNKNOWN M08337 (M-H), BP *87.0453*, RT .7115	M08337	Counts						17551
775332	UNKNOWN M08338 (M-H), BP *610.36087*, RT 3.556	M08338	Counts			66308	36004		
775333	UNKNOWN M08339 (M-H), BP *226.18133*, RT 3.548	M08339	Counts	341460	107732	1124154	280857	350802	
775335	UNKNOWN M08340 (M-H), BP *811.31856*, RT 3.554	M08340	Counts		30113	28215			
775336	UNKNOWN M08341 (M-H), BP *651.34883*, RT 3.439	M08341	Counts		52917	55025	59444	552613	
775341	UNKNOWN M08343 (M-H), BP *425.32586*, RT 3.579	M08343	Counts				19257		
775344	UNKNOWN M08345 (M-H), BP *498.93156*, RT 3.579	M08345	Counts	302291	661512	36234	182155	374651	1721712
775345	UNKNOWN M08346 (M-H), BP *473.17397*, RT 4.555	M08346	Counts	179965	234872	141650	332085	189296	30335
775348	UNKNOWN M08349 (M-H), BP *443.26788*, RT 4.522	M08349	Counts					21964	107440
775351	UNKNOWN M08352 (M-H), BP *653.30111*, RT 4.676	M08352	Counts	707552	427939	399096	1804677	2833519	1586741
775353	UNKNOWN M08353 (M-H), BP *647.0947*, RT 4.5	M08353	Counts	618083	311750	531486	282571	66463	
775355	UNKNOWN M08355 (M-H), BP *868.57348*, RT 4.568	M08355	Counts	71827	46095	38796	125770		
775357	UNKNOWN M08356 (M-H), BP *789.57721*, RT 7.441	M08356	Counts				83018		
775358	UNKNOWN M08357 (M-H), BP *664.47238*, RT 7.482	M08357	Counts				23695		
775360	UNKNOWN M08359 (M-H), BP *812.54814*, RT 7.447	M08359	Counts	359873	788084	73487	170166	115996	60860
775362	UNKNOWN M08360 (M-H), BP *417.07501*, RT 7.618	M08360	Counts	143765	59711	12206			
775363	UNKNOWN M08361 (M-H), BP *954.58111*, RT 7.486	M08361	Counts		29584				
775365	UNKNOWN M08362 (M-H), BP *563.39152*, RT 7.613	M08362	Counts	52702		60986	161159		1585264
775366	UNKNOWN M08363 (M-H), BP *294.99355*, RT .391	M08363	Counts		15519				
775368	UNKNOWN M08364 (M-H), BP *385.22398*, RT 3.402	M08364	Counts	148034	121787				
775369	UNKNOWN M08365 (M-H), BP *415.25984*, RT 3.6	M08365	Counts	45338	26132		53077		
775370	UNKNOWN M08366 (M-H), BP *467.33963*, RT 3.568	M08366	Counts		74317				
775371	UNKNOWN M08367 (M-H), BP *207.14212*, RT 3.44	M08367	Counts				251980	357104	24396
775374	UNKNOWN M08369 (M-H), BP *427.27237*, RT 3.574	M08369	Counts		26553				
775375	UNKNOWN M08370 (M-H), BP *583.3491*, RT 3.563	M08370	Counts	305508	112434	448978	147382		846779
775378	UNKNOWN M08371 (M-H), BP *397.38643*, RT 3.469	M08371	Counts	26384					35040
775380	UNKNOWN M08373 (M-H), BP *461.09989*, RT 4.526	M08373	Counts	57940	254177	218952		155785	389160
775381	UNKNOWN M08374 (M-H), BP *419.25876*, RT 4.639	M08374	Counts	180340	88138	295449	1116447	2109117	5649396
775382	UNKNOWN M08375 (M-H), BP *827.21601*, RT 4.5235	M08375	Counts		26217			67525	53091
775383	UNKNOWN M08376 (M-H), BP *667.1797*, RT 4.578	M08376	Counts			42917	51070		
775384	UNKNOWN M08377 (M-H), BP *332.9974*, RT 4.561	M08377	Counts	46635	40780	59555	41030	421665	1340683
775392	UNKNOWN M08380 (M-H), BP *194.98826*, RT .53	M08380	Counts	33436	106342	290795	58088		17263
775394	UNKNOWN M08381 (M-H), BP *277.27497*, RT .513	M08381	Counts				266539		
775396	UNKNOWN M08382 (M-H), BP *457.13786*, RT .513	M08382	Counts	22565	243662	40840	158641		
775398	UNKNOWN M08383 (M-H), BP *393.10314*, RT .55	M08383	Counts	119189	666751	102428	609862		
775399	UNKNOWN M08384 (M-H), BP *725.01285*, RT .53	M08384	Counts			12825		42752	44893
775403	UNKNOWN M08387 (M-H), BP *618.90593*, RT .556	M08387	Counts			15228			28767
775406	UNKNOWN M08389 (M-H), BP *286.0608*, RT .56	M08389	Counts		137424	206260	179170		
775410	UNKNOWN M08390 (M-H), BP *541.29766*, RT 3.451	M08390	Counts		58535				
775411	UNKNOWN M08391 (M-H), BP *521.34081*, RT 3.538	M08391	Counts	40671	37636	46902	38465		
775413	UNKNOWN M08393 (M-H), BP *313.22418*, RT 3.505	M08393	Counts	595483	445656		354776		401875
775414	UNKNOWN M08394 (M-H), BP *911.56991*, RT 4.5	M08394	Counts	2028736	228943	33487	22988		107641
775415	UNKNOWN M08395 (M-H), BP *466.29722*, RT 4.6	M08395	Counts	21344	25087	549775	21198	3745590	7139023
775416	UNKNOWN M08396 (M-H), BP *629.54773*, RT 4.4875	M08396	Counts	14783		44816			26741
775418	UNKNOWN M08398 (M-H), BP *1124.83411*, RT 4.5385	M08398	Counts	61755		131549		131093	47868
775419	UNKNOWN M08399 (M-H), BP *345.28554*, RT 4.511	M08399	Counts	2523185	3542937	3305865	2333997	4556233	4601159
775421	UNKNOWN M08400 (M-H), BP *568.32919*, RT 4.506	M08400	Counts						6512884
775422	UNKNOWN M08401 (M-H), BP *241.14527*, RT 4.542	M08401	Counts	16218		18084	19807		
775423	UNKNOWN M08402 (M-H), BP *609.50994*, RT 6.852	M08402	Counts		70411	28388		19386	
775424	UNKNOWN M08403 (M-H), BP *588.46995*, RT 6.889	M08403	Counts		227809			33956	65125
775425	UNKNOWN M08404 (M-H), BP *548.38352*, RT 6.9	M08404	Counts		952713	162053	1279481	109421	
775426	UNKNOWN M08405 (M-H), BP *901.55596*, RT 6.998	M08405	Counts						64785
775428	UNKNOWN M08406 (M-H), BP *1119.72012*, RT 6.971	M08406	Counts	33650					
775429	UNKNOWN M08407 (M-H), BP *714.51211*, RT 7.0705	M08407	Counts	856192					693233
775430	UNKNOWN M08408 (M-H), BP *505.42775*, RT 7.055	M08408	Counts					18106	
775432	UNKNOWN M08409 (M-H), BP *693.45402*, RT 7.109	M08409	Counts					29821	
775433	UNKNOWN M08410 (M-H), BP *810.53453*, RT 7.126	M08410	Counts			1372665	2362152		974115
775434	UNKNOWN M08411 (M-H), BP *911.5739*, RT 7.15	M08411	Counts	1679509	1481783		115763	225317	53835
775435	UNKNOWN M08412 (M-H), BP *840.54759*, RT 7.135	M08412	Counts		280579				
775436	UNKNOWN M08413 (M-H), BP *854.5625*, RT 7.122	M08413	Counts	167335					
775437	UNKNOWN M08414 (M-H), BP *985.60832*, RT 7.089	M08414	Counts					38466	
775438	UNKNOWN M08415 (M-H), BP *738.51207*, RT 7.187	M08415	Counts	2438285	964811	536409	324286	110638	
775440	UNKNOWN M08417 (M-H), BP *507.49333*, RT 7.242	M08417	Counts		24491		13434		20996
775441	UNKNOWN M08418 (M-H), BP *764.52806*, RT 7.188	M08418	Counts		1627379				
775442	UNKNOWN M08419 (M-H), BP *714.51241*, RT 7.273	M08419	Counts						801815
775444	UNKNOWN M08421 (M-H), BP *580.34198*, RT 7.207	M08421	Counts		58024		20844	27223	
775446	UNKNOWN M08423 (M-H), BP *600.34424*, RT 7.27	M08423	Counts	642379		261013		521426	264139
775448	UNKNOWN M08425 (M-H), BP *913.8502*, RT 7.26	M08425	Counts		26801				
775449	UNKNOWN M08426 (M-H), BP *987.62523*, RT 7.254	M08426	Counts	43846					
775450	UNKNOWN M08427 (M-H), BP *913.58813*, RT 7.2995	M08427	Counts	112070	101262		36788		184882
775451	UNKNOWN M08428 (M-H), BP *311.29553*, RT 7.314	M08428	Counts					24353	
775456	UNKNOWN M08431 (M-H), BP *711.33272*, RT 3.44	M08431	Counts		50302				
775457	UNKNOWN M08432 (M-H), BP *441.25074*, RT 3.352	M08432	Counts				74342	782167	543347
775458	UNKNOWN M08433 (M-H), BP *251.09699*, RT 3.418	M08433	Counts	133599	75161	89940	78726		
775459	UNKNOWN M08434 (M-H), BP *243.15877*, RT 3.362	M08434	Counts			363449			
775461	UNKNOWN M08436 (M-H), BP *667.3683*, RT 3.4555	M08436	Counts		21035		24043	269390	
775462	UNKNOWN M08437 (M-H), BP *685.37075*, RT 3.452	M08437	Counts	29478					
775464	UNKNOWN M08438 (M-H), BP *575.18687*, RT 4.4	M08438	Counts				42225		102259
775465	UNKNOWN M08439 (M-H), BP *521.06657*, RT 4.4	M08439	Counts	182623	134937	83249	165103	65138	96297
775466	UNKNOWN M08440 (M-H), BP *559.31185*, RT 4.378	M08440	Counts	1089566		399931		1878988	9043897
775467	UNKNOWN M08441 (M-H), BP *713.13017*, RT 4.384	M08441	Counts	31864	153629	32893		46901	
775468	UNKNOWN M08442 (M-H), BP *625.13546*, RT 4.365	M08442	Counts	21175	32245	64942	46293	145827	
775469	UNKNOWN M08443 (M-H), BP *653.16363*, RT 4.4	M08443	Counts	169638	335115	342460	266674	804786	711039
775470	UNKNOWN M08444 (M-H), BP *347.01235*, RT 4.4	M08444	Counts			121016	37596	41501	52773
775472	UNKNOWN M08445 (M-H), BP *832.57314*, RT 4.377	M08445	Counts		42944				
775473	UNKNOWN M08446 (M-H), BP *637.42046*, RT 4.404	M08446	Counts	723604	1678533		385653	1064677	1760152
775474	UNKNOWN M08447 (M-H), BP *402.3032*, RT 4.472	M08447	Counts					900840	1545962
775476	UNKNOWN M08448 (M-H), BP *667.17981*, RT 4.406	M08448	Counts		17804	42252		55968	
775477	UNKNOWN M08449 (M-H), BP *375.27748*, RT 4.4	M08449	Counts	23519				541422	
775480	UNKNOWN M08450 (M-H), BP *373.10127*, RT 4.455	M08450	Counts			23171		81035	15380
775481	UNKNOWN M08451 (M-H), BP *657.40526*, RT 4.3955	M08451	Counts	133127					
775483	UNKNOWN M08452 (M-H), BP *599.32304*, RT 4.448	M08452	Counts	6918838	557567	1974487	1261103	240374470	592138561
775486	UNKNOWN M08455 (M-H), BP *463.38947*, RT 4.455	M08455	Counts	76482					
775489	UNKNOWN M08456 (M-H), BP *1064.40536*, RT 4.465	M08456	Counts			31468	14243	404001	53151
775490	UNKNOWN M08457 (M-H), BP *865.51501*, RT 4.5	M08457	Counts			29995			
775492	UNKNOWN M08458 (M-H), BP *1106.4509*, RT 4.453	M08458	Counts			42660	26328	393664	18789
775493	UNKNOWN M08459 (M-H), BP *1019.61385*, RT 4.38	M08459	Counts					8720838	
775494	UNKNOWN M08460 (M-H), BP *439.22987*, RT 4.442	M08460	Counts		41562	32791	266560	302039	112352
775495	UNKNOWN M08461 (M-H), BP *1004.43751*, RT 4.458	M08461	Counts				25483	561295	151956
775496	UNKNOWN M08462 (M-H), BP *1046.48522*, RT 4.471	M08462	Counts	31905	19850	35843			61315
775497	UNKNOWN M08463 (M-H), BP *913.58867*, RT 7	M08463	Counts	200070	98922	117951	71961	32840	
775498	UNKNOWN M08464 (M-H), BP *996.57399*, RT 6.969	M08464	Counts		31965				
775500	UNKNOWN M08466 (M-H), BP *905.52434*, RT 7.319	M08466	Counts		134424	229644	27168	124437	189370
775504	UNKNOWN M08469 (M-H), BP *231.15916*, RT 3.447	M08469	Counts		143165	104723	165753		
775505	UNKNOWN M08470 (M-H), BP *257.1418*, RT 3.438	M08470	Counts	274156	188615	201089		244910	142763
775509	UNKNOWN M08472 (M-H), BP *161.13372*, RT 3.46	M08472	Counts	409220	578014	25468	26541		
775510	UNKNOWN M08473 (M-H), BP *738.94755*, RT 3.464	M08473	Counts	679275	341732	656453	335006	104974	236398
775512	UNKNOWN M08474 (M-H), BP *453.51595*, RT 3.496	M08474	Counts			16220			
775514	UNKNOWN M08475 (M-H), BP *363.25082*, RT 3.509	M08475	Counts				29358		
775518	UNKNOWN M08478 (M-H), BP *759.62027*, RT 4.409	M08478	Counts			285541	127732	149658	82565
775520	UNKNOWN M08480 (M-H), BP *559.76154*, RT 4.481	M08480	Counts						161852
775521	UNKNOWN M08481 (M-H), BP *725.20148*, RT 4.513	M08481	Counts	50978	26662			38939	
775523	UNKNOWN M08482 (M-H), BP *375.04384*, RT 4.4	M08482	Counts	93798	259789	142804	165272	71958	140958
775526	UNKNOWN M08483 (M-H), BP *567.46525*, RT 4.322	M08483	Counts	42721			29845	51585	
775527	UNKNOWN M08484 (M-H), BP *586.32947*, RT 4.41	M08484	Counts		111939	413771	256522		
775531	UNKNOWN M08486 (M-H), BP *1124.71293*, RT 4.407	M08486	Counts	50775					
775532	UNKNOWN M08487 (M-H), BP *561.48909*, RT 4.533	M08487	Counts					34120	
775533	UNKNOWN M08488 (M-H), BP *642.3524*, RT 4.455	M08488	Counts		12655			350410	401515
775536	UNKNOWN M08490 (M-H), BP *836.55355*, RT 6.955	M08490	Counts			87894	82720		
775538	UNKNOWN M08492 (M-H), BP *580.3424*, RT 7.052	M08492	Counts			30504	17476	25731	
775539	UNKNOWN M08493 (M-H), BP *808.52761*, RT 7.153	M08493	Counts	682587				1254531	412859
775540	UNKNOWN M08494 (M-H), BP *1288.86639*, RT 7.186	M08494	Counts			18592		20098	
775542	UNKNOWN M08495 (M-H), BP *691.14038*, RT 4.457	M08495	Counts		44806	75205	84435		
775543	UNKNOWN M08496 (M-H), BP *279.23349*, RT 4.299	M08496	Counts	15643411	11451588	7860070	30950100	733835914	91566030
775544	UNKNOWN M08497 (M-H), BP *611.11905*, RT 4.324	M08497	Counts		796420	956668	688844	141473	218168
775548	UNKNOWN M08499 (M-H), BP *533.1405*, RT 4.333	M08499	Counts	129900	268635	167899	216280	258118	151065
775550	UNKNOWN M08501 (M-H), BP *260.95686*, RT 4.394	M08501	Counts	65263	44222	44082	48498	95035	358404
775553	UNKNOWN M08504 (M-H), BP *481.425*, RT 4.421	M08504	Counts		18586		20162		
775554	UNKNOWN M08505 (M-H), BP *546.39674*, RT 7.072	M08505	Counts			391894		1574881	2708326
775555	UNKNOWN M08506 (M-H), BP *391.22877*, RT 7.141	M08506	Counts				24777	25403	34787
775557	UNKNOWN M08508 (M-H), BP *1274.88839*, RT 7.205	M08508	Counts	62736			64190		25045
775558	UNKNOWN M08509 (M-H), BP *512.27265*, RT 7.327	M08509	Counts				109918		68674
775559	UNKNOWN M08510 (M-H), BP *255.23386*, RT 7.324	M08510	Counts	835197		1782902	286525	598028	2054264
775560	UNKNOWN M08511 (M-H), BP *764.52822*, RT 7.4	M08511	Counts	143145		568356			193423
775563	UNKNOWN M08514 (M-H), BP *804.54949*, RT 7.389	M08514	Counts	715224		478864			
775564	UNKNOWN M08515 (M-H), BP *631.3512*, RT 7.479	M08515	Counts	2259234	201477	215459	134478	70524	132355
775567	UNKNOWN M08517 (M-H), BP *700.41839*, RT 7.537	M08517	Counts	926671	1374639	576946	1264582	838609	727651
775568	UNKNOWN M08518 (M-H), BP *706.36734*, RT 3.43	M08518	Counts			669832			
775569	UNKNOWN M08519 (M-H), BP *551.29466*, RT 3.408	M08519	Counts				78105		
775571	UNKNOWN M08520 (M-H), BP *171.01258*, RT 3.573	M08520	Counts	86413	180616	188591	113091	233932	340396
775573	UNKNOWN M08522 (M-H), BP *693.46918*, RT 3.628	M08522	Counts					781092	786444
775574	UNKNOWN M08523 (M-H), BP *547.36041*, RT 3.575	M08523	Counts		17139				
775578	UNKNOWN M08525 (M-H), BP *553.41264*, RT 3.763	M08525	Counts	17909				26276	
775579	UNKNOWN M08526 (M-H), BP *571.35544*, RT 3.729	M08526	Counts	72573					290427
775581	UNKNOWN M08527 (M-H), BP *797.46831*, RT 3.735	M08527	Counts				22769		
775583	UNKNOWN M08529 (M-H), BP *409.32593*, RT 3.792	M08529	Counts						185440
775584	UNKNOWN M08530 (M-H), BP *1007.54817*, RT 3.7	M08530	Counts		17770				
775587	UNKNOWN M08533 (M-H), BP *927.57131*, RT 3.807	M08533	Counts			22905			
775588	UNKNOWN M08534 (M-H), BP *755.49235*, RT 3.758	M08534	Counts		16273		29705		
775589	UNKNOWN M08535 (M-H), BP *967.50043*, RT 3.7	M08535	Counts			32083			
775593	UNKNOWN M08537 (M-H), BP *981.9972*, RT 3.817	M08537	Counts	215593		80355	104432	1524194	942387
775594	UNKNOWN M08538 (M-H), BP *792.44233*, RT 3.759	M08538	Counts				29679		
775597	UNKNOWN M08539 (M-H), BP *229.1813*, RT 3.729	M08539	Counts	46000	50562	77451	47503	133603	
775598	UNKNOWN M08540 (M-H), BP *249.18612*, RT 3.826	M08540	Counts	85908	88862	152423	134003	482496	2285090
775599	UNKNOWN M08541 (M-H), BP *805.30755*, RT 3.927	M08541	Counts	450201	214059	47589	198272	42871	227094
775600	UNKNOWN M08542 (M-H), BP *783.49053*, RT 3.9925	M08542	Counts			44432	11231	45176	
775601	UNKNOWN M08543 (M-H), BP *425.35948*, RT 4	M08543	Counts	186775	82224	177032		15079	14452
775602	UNKNOWN M08544 (M-H), BP *666.06315*, RT 4.006	M08544	Counts	59268					
775603	UNKNOWN M08545 (M-H), BP *379.1959*, RT 4.015	M08545	Counts	195086	143677			74317	230005
775604	UNKNOWN M08546 (M-H), BP *867.54629*, RT 3.989	M08546	Counts				19079		226294
775605	UNKNOWN M08547 (M-H), BP *877.34388*, RT 4.004	M08547	Counts	275182	260113	76935	124073		24214
775606	UNKNOWN M08548 (M-H), BP *919.39095*, RT 3.999	M08548	Counts	265673		38833	149040	33022	
775608	UNKNOWN M08550 (M-H), BP *787.2954*, RT 3.979	M08550	Counts	42845	139776	51575	91649		29620
775610	UNKNOWN M08551 (M-H), BP *981.99634*, RT 3.933	M08551	Counts	121706	41202	70420	104044	1175045	917721
775613	UNKNOWN M08554 (M-H), BP *848.50637*, RT 4.043	M08554	Counts	108903					52648
775616	UNKNOWN M08556 (M-H), BP *524.56897*, RT 4.374	M08556	Counts	67682	63601	60214	28447	3075656	
775617	UNKNOWN M08557 (M-H), BP *219.1762*, RT 4.312	M08557	Counts	347678	69795	144422	236473	381237	1066169
775618	UNKNOWN M08558 (M-H), BP *457.31777*, RT 4.292	M08558	Counts	309991		36817	63858		
